District Code,District,School,School Code,School Type,Title I Status,Level,Latitude,Longitude
245,Hart County,Legrande Elementary School,245050,A1,Title 1 Eligible - Schoolwide School,MS,37.170923,-85.795016
245,Hart County,Legrande Elementary School,245050,A1,Title I Eligible - Schoolwide School,ES,37.170923,-85.795016
245,Hart County,Memorial Elementary School,245070,A1,Title 1 Eligible - Schoolwide School,MS,37.271903,-85.774281
245,Hart County,Memorial Elementary School,245070,A1,Title I Eligible - Schoolwide School,ES,37.271903,-85.774281
245,Hart County,Munfordville Elementary School,245090,A1,Title I Eligible - Schoolwide School,ES,37.268271,-85.8934
245,Hart County,Munfordville Elementary School,245090,A1,Title 1 Eligible - Schoolwide School,MS,37.268271,-85.8934
246,Hazard Independent,Hazard High School,246010,A1,Title 1 Eligible - Schoolwide School,HS,37.24045,-83.186894
246,Hazard Independent,Hazard Middle School,246045,A1,Title 1 Eligible - Schoolwide School,MS,37.26356,-83.1922824
246,Hazard Independent,Roy G. Eversole Elementary School,246060,A1,Title 1 Eligible - Schoolwide School,ES,37.253564,-83.191519
251,Henderson County,Bend Gate Elementary School,251010,A1,Title 1 Eligible - Schoolwide School,ES,37.86594,-87.557888
251,Henderson County,The Central Academy,251015,A5,Title 1 Eligible - Schoolwide School,HS,37.834147,-87.583401
251,Henderson County,Cairo Elementary School,251020,A1,Title 1 Eligible - Schoolwide School,ES,37.746851,-87.654213
251,Henderson County,A B Chandler Elementary School,251030,A1,Title 1 Eligible - Schoolwide School,ES,37.75725,-87.70045
251,Henderson County,East Heights Elementary School,251033,A1,Title 1 Eligible - Schoolwide School,ES,37.824639,-87.547427
251,Henderson County,Henderson County High School,251060,A1,Title 1 Eligible - Schoolwide School,HS,37.828046,-87.559745
251,Henderson County,Henderson County North Middle School,251065,A1,Title 1 Eligible - Schoolwide School,MS,37.832072,-87.569493
251,Henderson County,Niagara Elementary School,251070,A1,Title 1 Eligible - Schoolwide School,ES,37.734436,-87.5101
251,Henderson County,South Heights Elementary School,251091,A1,Title 1 Eligible - Schoolwide School,ES,37.821809,-87.58852
251,Henderson County,Spottsville Elementary School,251110,A1,Title 1 Eligible - Schoolwide School,ES,37.859073,-87.453291
251,Henderson County,Henderson County South Middle School,251150,A1,Title 1 Eligible - Schoolwide School,MS,37.825577,-87.595239
251,Henderson County,Jefferson Elementary School,251160,A1,Title 1 Eligible - Schoolwide School,ES,37.830291,-87.597991
255,Henry County,Campbellsburg Elementary School,255010,A1,Title 1 Eligible - Schoolwide School,ES,38.524552,-85.193736
255,Henry County,Eastern Elementary School,255020,A1,Title 1 Eligible - Schoolwide School,ES,38.432224,-85.039331
255,Henry County,Henry County High School,255035,A1,Title 1 Eligible - Schoolwide School,HS,38.41885,-85.169322
255,Henry County,Henry County Middle School,255038,A1,Title 1 Eligible - Schoolwide School,MS,38.419897,-85.16816
255,Henry County,New Castle Elementary School,255040,A1,Title 1 Eligible - Schoolwide School,ES,38.431892,-85.167548
261,Hickman County,Hickman County Elementary School,261020,A1,Title 1 Eligible - Schoolwide School,ES,36.669213,-88.988456
261,Hickman County,Hickman County High School,261050,A1,Title 1 Eligible - Schoolwide School,HS,36.670876,-88.991557
261,Hickman County,Hickman County High School,261050,A1,Title I Eligible - Schoolwide School,MS,36.670876,-88.991557
265,Hopkins County,Hopkins County Schools Academy,265004,A5,Not a Title 1 School,HS,37.327676,-87.500353
265,Hopkins County,Hopkins County Day Treatment,265005,A6,Not a Title 1 School,HS,37.327013,-87.500927
265,Hopkins County,West Hopkins School,265006,A1,Title I Eligible - Schoolwide School,ES,37.306359,-87.704844
265,Hopkins County,West Hopkins School,265006,A1,Title 1 Eligible - Schoolwide School,MS,37.306359,-87.704844
265,Hopkins County,Jesse Stuart Elementary School,265020,A1,Title 1 Eligible - Schoolwide School,ES,37.328719,-87.467388
265,Hopkins County,James Madison Middle School,265075,A1,Title 1 Eligible - Schoolwide School,MS,37.333178,-87.473107
265,Hopkins County,Grapevine Elementary School,265090,A1,Title 1 Eligible - Schoolwide School,ES,37.309879,-87.487907
265,Hopkins County,Hopkins Co Career & Technology Center,265105,A2,Not a Title 1 School,HS,37.331118,-87.471117
265,Hopkins County,Hanson Elementary School,265110,A1,Title 1 Eligible - Schoolwide School,ES,37.41721,-87.478831
265,Hopkins County,Hopkins County Central High School,265130,A1,Title 1 Eligible - Schoolwide School,HS,37.249665,-87.481315
265,Hopkins County,Browning Springs Middle School,265140,A1,Title 1 Eligible - Schoolwide School,MS,37.331094,-87.508254
265,Hopkins County,Madisonville North Hopkins High School,265145,A1,Title 1 Eligible - Schoolwide School,HS,37.380806,-87.494652
265,Hopkins County,South Hopkins Middle School,265185,A1,Title 1 Eligible - Schoolwide School,MS,37.216237,-87.466518
265,Hopkins County,Pride Elementary School,265200,A1,Title 1 Eligible - Schoolwide School,ES,37.342253,-87.505903
265,Hopkins County,West Broadway Elementary School,265250,A1,Title 1 Eligible - Schoolwide School,ES,37.325932,-87.501789
265,Hopkins County,Southside Elementary School,265280,A1,Title 1 Eligible - Schoolwide School,ES,37.21384,-87.46611
265,Hopkins County,Earlington Elementary School,265330,A1,Title 1 Eligible - Schoolwide School,ES,37.265421,-87.516299
271,Jackson County,Jackson County High School,271020,A1,Title 1 Eligible - Schoolwide School,HS,37.43766413,-83.98632552
271,Jackson County,Jackson County Middle School,271025,A1,Title 1 Eligible - Schoolwide School,MS,37.422384,-83.944873
271,Jackson County,Barnabus Home Middle School,271027,A6,Not a Title 1 School,MS,37.318605,-83.974845
271,Jackson County,Barnabus Home High School,271029,A6,Not a Title 1 School,HS,37.318605,-83.974845
271,Jackson County,Jackson Co Schools Learning Center,271031,A5,Not a Title 1 School,HS,37.421999,-83.947782
271,Jackson County,McKee Elementary School,271180,A1,Title 1 Eligible - Schoolwide School,ES,37.442575,-83.992615
271,Jackson County,Sand Gap Elementary School,271280,A1,Title 1 Eligible - Schoolwide School,ES,37.482681,-84.083503
271,Jackson County,Tyner Elementary School,271340,A1,Title 1 Eligible - Schoolwide School,ES,37.344007,-83.929401
272,Jackson Independent,Jackson City School,272011,A1,Title I Eligible - Schoolwide School,ES,37.553221,-83.379781
272,Jackson Independent,Jackson City School,272011,A1,Title 1 Eligible - Schoolwide School,HS,37.553221,-83.379781
272,Jackson Independent,Jackson City School,272011,A1,Title I Eligible - Schoolwide School,MS,37.553221,-83.379781
275,Jefferson County,Camp Taylor Elementary,275004,A1,Title 1 Eligible - Schoolwide School,ES,38.196553,-85.719415
275,Jefferson County,Cane Run Elementary,275005,A1,Title 1 Eligible - Schoolwide School,ES,38.209519,-85.822595
275,Jefferson County,Eastern High,275007,A1,Title 1 Eligible - No Program,HS,38.243661,-85.526094
275,Jefferson County,Fairdale Elementary,275010,A1,Title 1 Eligible - Schoolwide School,ES,38.104986,-85.762138
275,Jefferson County,Fern Creek Elementary,275011,A1,Title 1 Eligible - Schoolwide School,ES,38.156609,-85.595173
275,Jefferson County,Fern Creek High,275012,A1,Title 1 Eligible - Schoolwide School,HS,38.156027,-85.592114
275,Jefferson County,Greathouse/Shryock Traditional,275013,A1,Not a Title 1 School,ES,38.225977,-85.622397
275,Jefferson County,Greenwood Elementary,275014,A1,Title 1 Eligible - Schoolwide School,ES,38.145253,-85.861105
275,Jefferson County,Tully Elementary,275016,A1,Title 1 Eligible - No Program,ES,38.196302,-85.571193
275,Jefferson County,Atherton High,275018,A1,Title 1 Eligible - No Program,HS,38.213731,-85.689399
275,Jefferson County,The Brook-Dupont,275019,A6,Not a Title 1 School,MS,38.23543477,-85.62789425
275,Jefferson County,The Brook-KMI,275020,A6,Not a Title 1 School,HS,38.27228888,-85.59643592
275,Jefferson County,Medora Elementary,275022,A1,Title 1 Eligible - Schoolwide School,ES,38.090422,-85.874912
275,Jefferson County,Middletown Elementary,275024,A1,Title 1 Eligible - No Program,ES,38.248481,-85.54139
275,Jefferson County,Okolona Elementary,275027,A1,Title 1 Eligible - Schoolwide School,ES,38.140835,-85.689584
275,Jefferson County,Boys & Girls Haven,275028,A6,Not a Title 1 School,HS,38.21119104,-85.669221
275,Jefferson County,St Joseph Children's Home,275029,A6,Not a Title 1 School,MS,38.25609979,-85.68967406
275,Jefferson County,Liberty High,275030,A5,Title 1 Eligible - Schoolwide School,HS,38.17964,-85.705758
275,Jefferson County,Southern High,275031,A1,Title 1 Eligible - Schoolwide School,HS,38.12671,-85.680982
275,Jefferson County,Valley High,275033,A1,Title 1 Eligible - Schoolwide School,HS,38.107709,-85.867731
275,Jefferson County,Valley High,275033,A1,Title I Eligible - Schoolwide School,MS,38.107709,-85.867731
275,Jefferson County,Waller-Williams Environmental,275034,A3,Title 1 Eligible - Schoolwide School,HS,38.177505,-85.843165
275,Jefferson County,Breckinridge-Franklin Elementary,275038,A1,Title 1 Eligible - Schoolwide School,ES,38.249314,-85.723794
275,Jefferson County,Barret Traditional Middle,275040,A1,Title 1 Eligible - No Program,MS,38.249299,-85.695926
275,Jefferson County,Newburg Middle,275041,A1,Title 1 Eligible - Schoolwide School,MS,38.18011,-85.668644
275,Jefferson County,Audubon Traditional Elementary,275044,A1,Title 1 Eligible - No Program,ES,38.207935,-85.731189
275,Jefferson County,Butler Traditional High,275045,A1,Title 1 Eligible - Schoolwide School,HS,38.193853,-85.815409
275,Jefferson County,Chenoweth Elementary,275046,A1,Title 1 Eligible - No Program,ES,38.263128,-85.668975
275,Jefferson County,Louisville Male High,275047,A1,Title 1 Eligible - No Program,HS,38.184683,-85.721019
275,Jefferson County,Hawthorne Elementary,275048,A1,Title 1 Eligible - No Program,ES,38.218073,-85.671559
275,Jefferson County,Farnsley Middle,275049,A1,Title 1 Eligible - Schoolwide School,MS,38.18472,-85.857808
275,Jefferson County,Georgia Chaffee Teenage Parent Program,275050,A5,Title 1 Eligible - Schoolwide School,HS,38.116049,-85.748735
275,Jefferson County,Waggener High,275051,A1,Title 1 Eligible - Schoolwide School,HS,38.244651,-85.636854
275,Jefferson County,Bates Elementary,275055,A1,Title 1 Eligible - No Program,ES,38.137156,-85.578923
275,Jefferson County,Fairdale High,275057,A1,Title 1 Eligible - Schoolwide School,HS,38.111982,-85.751208
275,Jefferson County,Gilmore Lane Elementary,275058,A1,Title I Eligible - Schoolwide School,ES,38.179514,-85.705996
275,Jefferson County,Kenwood Elementary,275059,A1,Title 1 Eligible - Schoolwide School,ES,38.145533,-85.78682
275,Jefferson County,Coral Ridge Elementary,275060,A1,Title 1 Eligible - Schoolwide School,ES,38.095167,-85.738829
275,Jefferson County,Goldsmith Elementary,275061,A1,Title 1 Eligible - Schoolwide School,ES,38.208169,-85.654353
275,Jefferson County,Schaffner Traditional Elementary,275063,A1,Title 1 Eligible - No Program,ES,38.195703,-85.824372
275,Jefferson County,St Matthews Elementary,275064,A1,Title 1 Eligible - No Program,ES,38.245714,-85.640896
275,Jefferson County,Jeffersontown High,275065,A1,Title 1 Eligible - Schoolwide School,HS,38.201366,-85.580854
275,Jefferson County,Wilkerson Elementary School,275066,A1,Title 1 Eligible - Schoolwide School,ES,38.122531,-85.87392
275,Jefferson County,Wilder Elementary,275067,A1,Title 1 Eligible - No Program,ES,38.278926,-85.622271
275,Jefferson County,Watson Lane Elementary,275069,A1,Title 1 Eligible - Schoolwide School,ES,38.060724,-85.897559
275,Jefferson County,Stonestreet Elementary,275071,A1,Title 1 Eligible - Schoolwide School,ES,38.108966,-85.834733
275,Jefferson County,Watterson Elementary,275072,A1,Title 1 Eligible - Schoolwide School,ES,38.191282,-85.626941
275,Jefferson County,Seneca High,275073,A1,Title 1 Eligible - Schoolwide School,HS,38.207742,-85.65485
275,Jefferson County,Pleasure Ridge Park High,275075,A1,Title 1 Eligible - Schoolwide School,HS,38.14571,-85.863694
275,Jefferson County,Indian Trail Elementary,275076,A1,Title 1 Eligible - Schoolwide School,ES,38.171026,-85.690741
275,Jefferson County,Westport Middle,275077,A1,Title 1 Eligible - Schoolwide School,MS,38.275798,-85.600769
275,Jefferson County,Zachary Taylor Elementary,275078,A1,Title 1 Eligible - Schoolwide School,ES,38.286632,-85.572853
275,Jefferson County,Kerrick Elementary,275079,A1,Title 1 Eligible - Schoolwide School,ES,38.165805,-85.837344
275,Jefferson County,Rangeland Elementary,275081,A1,Title 1 Eligible - Schoolwide School,ES,38.165695,-85.669476
275,Jefferson County,Dixie Elementary,275082,A1,Title 1 Eligible - Schoolwide School,ES,38.108139,-85.872333
275,Jefferson County,Cochrane Elementary,275083,A1,Title 1 Eligible - Schoolwide School,ES,38.21016,-85.574736
275,Jefferson County,Western High,275084,A1,Title 1 Eligible - Schoolwide School,HS,38.177534,-85.84463
275,Jefferson County,Robert Frost Sixth-Grade Academy,275085,A1,Title 1 Eligible - Schoolwide School,ES,38.108141,-85.8439
275,Jefferson County,Robert Frost Sixth-Grade Academy,275085,A1,Title I Eligible - Schoolwide School,MS,38.108141,-85.8439
275,Jefferson County,Sanders Elementary,275086,A1,Title 1 Eligible - Schoolwide School,ES,38.132229,-85.875792
275,Jefferson County,Smyrna Elementary School,275087,A1,Title 1 Eligible - Schoolwide School,ES,38.138545,-85.641064
275,Jefferson County,Thomas Jefferson Middle,275090,A1,Title 1 Eligible - Schoolwide School,MS,38.168384,-85.679373
275,Jefferson County,Blue Lick Elementary,275091,A1,Title 1 Eligible - Schoolwide School,ES,38.106182,-85.691518
275,Jefferson County,Crums Lane Elementary,275092,A1,Title 1 Eligible - Schoolwide School,ES,38.193132,-85.839263
275,Jefferson County,Bowen Elementary,275094,A1,Title 1 Eligible - No Program,ES,38.269814,-85.58193
275,Jefferson County,Hite Elementary,275095,A1,Title 1 Eligible - No Program,ES,38.238213,-85.524223
275,Jefferson County,Norton Elementary,275096,A1,Not a Title 1 School,ES,38.297506,-85.59978
275,Jefferson County,Shacklette Elementary,275097,A1,Title 1 Eligible - Schoolwide School,ES,38.159276,-85.854683
275,Jefferson County,Minors Lane Elementary,275099,A1,Title 1 Eligible - Schoolwide School,ES,38.125305,-85.714029
275,Jefferson County,Doss High,275100,A1,Title 1 Eligible - Schoolwide School,HS,38.153256,-85.812971
275,Jefferson County,Chancey Elementary,275102,A1,Title 1 Eligible - Schoolwide School,ES,38.307258,-85.535118
275,Jefferson County,Slaughter Elementary,275103,A1,Title 1 Eligible - Schoolwide School,ES,38.158744,-85.691773
275,Jefferson County,Trunnell Elementary,275104,A1,Title 1 Eligible - Schoolwide School,ES,38.153023,-85.814556
275,Jefferson County,Ballard High,275105,A1,Title 1 Eligible - No Program,HS,38.283285,-85.6247
275,Jefferson County,Johnsontown Road Elementary,275106,A1,Title 1 Eligible - Schoolwide School,ES,38.117226,-85.893444
275,Jefferson County,Luhr Elementary,275107,A1,Title 1 Eligible - Schoolwide School,ES,38.149118,-85.629239
275,Jefferson County,Wheeler Elementary,275109,A1,Title 1 Eligible - No Program,ES,38.166593,-85.57491
275,Jefferson County,Western Day Treatment,275110,A6,Not a Title 1 School,ES,38.221572,-85.775966
275,Jefferson County,Gutermuth Elementary,275115,A1,Title 1 Eligible - Schoolwide School,ES,38.177797,-85.807919
275,Jefferson County,Wellington Elementary,275116,A1,Title 1 Eligible - Schoolwide School,ES,38.18231,-85.86165
275,Jefferson County,Wilt Elementary,275117,A1,Title 1 Eligible - Schoolwide School,ES,38.102347,-85.637931
275,Jefferson County,Crosby Middle,275119,A1,Title 1 Eligible - No Program,MS,38.240546,-85.555618
275,Jefferson County,Hartstern Elementary,275121,A1,Title 1 Eligible - Schoolwide School,ES,38.141284,-85.666465
275,Jefferson County,U of L PACT Program,275124,A3,Not a Title 1 School,HS,38.21809,-85.75844
275,Jefferson County,Layne Elementary,275126,A1,Title 1 Eligible - Schoolwide School,ES,38.11041,-85.847759
275,Jefferson County,Auburndale Elementary,275127,A1,Title 1 Eligible - Schoolwide School,ES,38.134863,-85.771363
275,Jefferson County,Price Elementary,275128,A1,Title 1 Eligible - Schoolwide School,ES,38.176935,-85.665773
