SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20142015,30,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,A1,30472140,210459001139,Accountability,Elementary School,79.3,98,Distinguished/Progressing,School of Distinction,72.6,73.1,Yes,YES,Yes,N/A,89,,,GRREC,902
20142015,30,DAVIESS,472,Owensboro Independent,,---District Total---,472,,,,Accountability,District Overall,63.0,47,Needs Improvement,,65.2,66.2,No,YES,Yes,No,61,,,GRREC,902
20142015,95,OWSLEY,475,Owsley County,20,Owsley County Elementary School,475020,A1,95475020,210462001142,Accountability,Elementary School,62.0,47,Needs Improvement/Progressing,,59.5,60.5,Yes,YES,Yes,N/A,36,,,KVEC,904
20142015,95,OWSLEY,475,Owsley County,80,Owsley County High School,475080,A1,95475080,210462001143,Accountability,High School,68.9,62,Needs Improvement,,69.4,70.4,No,YES,Yes,No,65,,,KVEC,904
20142015,95,OWSLEY,475,Owsley County,80,Owsley County High School,475080,A1,95475080,210462001143,Accountability,Middle School,53.5,19,Needs Improvement,,58.0,59.0,No,YES,Yes,N/A,37,,,KVEC,904
20142015,95,OWSLEY,475,Owsley County,,---District Total---,475,,,,Accountability,District Overall,61.8,39,Needs Improvement,,62.2,63.2,No,YES,Yes,No,41,,,KVEC,904
20142015,79,MCCRACKEN,476,Paducah Independent,20,Clark Elementary School,476020,A1,79476020,210465001146,Accountability,Elementary School,72.4,88,Proficient/Progressing,,70.5,71.0,Yes,YES,Yes,N/A,82,,,WKEC,908
20142015,79,MCCRACKEN,476,Paducah Independent,80,McNabb Elementary School,476080,A1,79476080,210465001150,Accountability,Elementary School,59.0,35,Needs Improvement/Progressing,Focus School,57.3,58.3,Yes,YES,Yes,N/A,28,,,WKEC,908
20142015,79,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,A1,79476150,210465001152,Accountability,Elementary School,60.4,40,Needs Improvement,Focus School,63.6,64.6,No,YES,Yes,N/A,54,,,WKEC,908
20142015,79,MCCRACKEN,476,Paducah Independent,10,Paducah Middle School,476010,A1,79476010,210465001144,Accountability,Middle School,57.0,32,Needs Improvement/Progressing,Focus School,55.0,56.0,Yes,YES,Yes,N/A,23,,,WKEC,908
20142015,79,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,A1,79476170,210465001154,Accountability,High School,71.3,73,Proficient/Progressing,,70.2,70.7,Yes,YES,Yes,Yes,71,,,WKEC,908
20142015,79,MCCRACKEN,476,Paducah Independent,,---District Total---,476,,,,Accountability,District Overall,64.0,56,Needs Improvement,,62.9,63.9,Yes,YES,Yes,No,47,,,WKEC,908
20142015,58,JOHNSON,477,Paintsville Independent,10,Paintsville Elementary School,477010,A1,58477010,210468001155,Accountability,Elementary School,69.7,80,Proficient/Progressing,,68.0,68.5,Yes,YES,Yes,N/A,73,,,KEDC,903
20142015,58,JOHNSON,477,Paintsville Independent,20,Paintsville High School,477020,A1,58477020,210468001156,Accountability,Middle School,71.4,92,Distinguished/Progressing,High Performing School/High Progress School,66.7,67.2,Yes,YES,Yes,N/A,74,,,KEDC,903
20142015,58,JOHNSON,477,Paintsville Independent,20,Paintsville High School,477020,A1,58477020,210468001156,Accountability,High School,75.9,91,Distinguished,,81.4,81.9,No,YES,Yes,Yes,97,,,KEDC,903
20142015,58,JOHNSON,477,Paintsville Independent,,---District Total---,477,,,,Accountability,District Overall,71.9,95,Distinguished,,72.2,72.7,No,YES,Yes,Yes,95,,,KEDC,903
20142015,9,BOURBON,478,Paris Independent,10,Paris Elementary School,478010,A1,9478010,210471001157,Accountability,Elementary School,54.8,21,Needs Improvement,Focus School,56.7,57.7,No,YES,Yes,N/A,26,,,CKEC,901
20142015,9,BOURBON,478,Paris Independent,20,Paris High School,478020,A1,9478020,210471001158,Accountability,High School,70.2,71,Proficient/Progressing,Focus School/High Progress School,64.0,65.0,Yes,YES,Yes,Yes,34,,,CKEC,901
20142015,9,BOURBON,478,Paris Independent,30,Paris Middle School,478030,A1,9478030,210471001159,Accountability,Middle School,65.5,68,Needs Improvement,,67.1,67.6,No,YES,Yes,N/A,76,,,CKEC,901
20142015,9,BOURBON,478,Paris Independent,,---District Total---,478,,,,Accountability,District Overall,63.5,51,Needs Improvement,Focus District,62.6,63.6,No,YES,Yes,Yes,43,,,CKEC,901
20142015,96,PENDLETON,481,Pendleton County,60,Northern Elementary School,481060,A1,96481060,210474001160,Accountability,Elementary School,71.7,86,Proficient/Progressing,,69.2,69.7,Yes,YES,Yes,N/A,78,,,NKCES,905
20142015,96,PENDLETON,481,Pendleton County,70,Pendleton County High School,481070,A1,96481070,210474001161,Accountability,High School,76.9,94,Distinguished,,72.0,72.5,Yes,YES,Yes,No,76,,,NKCES,905
20142015,96,PENDLETON,481,Pendleton County,61,Phillip Sharp Middle School,481061,A1,96481061,210474001646,Accountability,Middle School,58.7,38,Needs Improvement,Focus School,58.9,59.9,No,YES,Yes,N/A,39,,,NKCES,905
20142015,96,PENDLETON,481,Pendleton County,80,Southern Elementary School,481080,A1,96481080,210474001163,Accountability,Elementary School,63.0,52,Needs Improvement,,62.5,63.5,No,YES,Yes,N/A,50,,,NKCES,905
20142015,96,PENDLETON,481,Pendleton County,,---District Total---,481,,,,Accountability,District Overall,67.5,79,Proficient,,65.4,66.4,Yes,YES,Yes,No,63,,,NKCES,905
20142015,97,PERRY,485,Perry County,750,A.B. Combs Elementary School,485750,A1,97485750,210477001176,Accountability,Middle School,55.3,25,Needs Improvement,Focus School,56.3,57.3,No,YES,Yes,N/A,29,,,KVEC,904
20142015,97,PERRY,485,Perry County,750,A.B. Combs Elementary School,485750,A1,97485750,210477001176,Accountability,Elementary School,57.0,27,Needs Improvement/Progressing,,51.1,52.1,Yes,YES,Yes,N/A,11,,,KVEC,904
20142015,97,PERRY,485,Perry County,130,Buckhorn School,485130,A1,97485130,210477001166,Accountability,High School,72.5,77,Proficient/Progressing,Focus School/High Progress School,55.0,56.0,Yes,YES,Yes,Yes,7,,,KVEC,904
20142015,97,PERRY,485,Perry County,130,Buckhorn School,485130,A1,97485130,210477001166,Accountability,Elementary School,66.1,64,Needs Improvement/Progressing,High Progress School,45.7,46.7,Yes,YES,Yes,N/A,4,,,KVEC,904
20142015,97,PERRY,485,Perry County,130,Buckhorn School,485130,A1,97485130,210477001166,Accountability,Middle School,66.9,76,Proficient,Focus School,49.6,50.6,Yes,YES,No,N/A,12,,,KVEC,904
20142015,97,PERRY,485,Perry County,150,Chavies Elementary School,485150,A1,97485150,210477001167,Accountability,Elementary School,66.3,65,Needs Improvement/Progressing,High Progress School,55.9,56.9,Yes,YES,Yes,N/A,23,,,KVEC,904
20142015,97,PERRY,485,Perry County,150,Chavies Elementary School,485150,A1,97485150,210477001167,Accountability,Middle School,66.0,71,Proficient/Progressing,,62.0,63.0,Yes,YES,Yes,N/A,53,,,KVEC,904
20142015,97,PERRY,485,Perry County,200,East Perry County Elementary School,485200,A1,97485200,210477002354,Accountability,Elementary School,71.0,83,Proficient/Progressing,,68.4,68.9,Yes,YES,Yes,N/A,75,,,KVEC,904
20142015,97,PERRY,485,Perry County,200,East Perry County Elementary School,485200,A1,97485200,210477002354,Accountability,Middle School,72.4,94,Distinguished/Progressing,High Performing School,70.0,70.5,Yes,YES,Yes,N/A,89,,,KVEC,904
20142015,97,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,A1,97485480,210477001170,Accountability,Elementary School,63.9,55,Needs Improvement/Progressing,Focus School/High Progress School,48.0,49.0,Yes,YES,Yes,N/A,7,,,KVEC,904
20142015,97,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,A1,97485480,210477001170,Accountability,Middle School,61.9,53,Needs Improvement/Progressing,High Progress School,55.3,56.3,Yes,YES,Yes,N/A,25,,,KVEC,904
20142015,97,PERRY,485,Perry County,250,Perry County Central High School,485250,A1,97485250,210477000755,Accountability,High School,74.0,85,Proficient/Progressing,High Progress School,64.6,65.6,Yes,YES,Yes,Yes,39,,,KVEC,904
20142015,97,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,A1,97485635,210477001174,Accountability,Elementary School,56.9,27,Needs Improvement/Progressing,Focus School,53.3,54.3,Yes,YES,Yes,N/A,17,,,KVEC,904
20142015,97,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,A1,97485635,210477001174,Accountability,Middle School,64.3,63,Needs Improvement/Progressing,,60.3,61.3,Yes,YES,Yes,N/A,46,,,KVEC,904
20142015,97,PERRY,485,Perry County,640,Robinson Elementary School,485640,A1,97485640,210477001175,Accountability,Elementary School,66.4,66,Needs Improvement/Progressing,,62.5,63.5,Yes,YES,Yes,N/A,50,,,KVEC,904
20142015,97,PERRY,485,Perry County,640,Robinson Elementary School,485640,A1,97485640,210477001175,Accountability,Middle School,75.4,97,Distinguished/Progressing,School of Distinction,70.5,71.0,Yes,YES,Yes,N/A,91,,,KVEC,904
20142015,97,PERRY,485,Perry County,890,Viper Elementary School,485890,A1,97485890,210477001177,Accountability,Elementary School,67.9,73,Proficient/Progressing,,65.3,66.3,Yes,YES,Yes,N/A,61,,,KVEC,904
20142015,97,PERRY,485,Perry County,890,Viper Elementary School,485890,A1,97485890,210477001177,Accountability,Middle School,63.2,58,Needs Improvement/Progressing,,60.1,61.1,Yes,YES,Yes,N/A,46,,,KVEC,904
20142015,97,PERRY,485,Perry County,895,Willard Elementary School,485895,A1,97485895,210477001178,Accountability,Elementary School,66.4,66,Needs Improvement/Progressing,,60.1,61.1,Yes,YES,Yes,N/A,38,,,KVEC,904
20142015,97,PERRY,485,Perry County,895,Willard Elementary School,485895,A1,97485895,210477001178,Accountability,Middle School,66.9,76,Proficient/Progressing,High Progress School,61.8,62.8,Yes,YES,Yes,N/A,52,,,KVEC,904
20142015,97,PERRY,485,Perry County,,---District Total---,485,,,,Accountability,District Overall,68.0,81,Proficient/Progressing,High Progress District,59.6,60.6,Yes,YES,Yes,Yes,28,,,KVEC,904
20142015,98,PIKE,491,Pike County,90,Belfry High School,491090,A1,98491090,210480001179,Accountability,High School,69.3,64,Needs Improvement/Progressing,Focus School,66.9,67.9,Yes,YES,Yes,Yes,50,,,KVEC,904
20142015,98,PIKE,491,Pike County,58,Belfry Middle School,491058,A1,98491058,210480002013,Accountability,Middle School,62.4,56,Needs Improvement,,63.6,64.6,No,YES,Yes,N/A,59,,,KVEC,904
20142015,98,PIKE,491,Pike County,130,Bevins Elementary School,491130,A1,98491130,210480001180,Accountability,Elementary School,61.4,45,Needs Improvement,,68.1,68.6,No,YES,Yes,N/A,73,,,KVEC,904
20142015,98,PIKE,491,Pike County,160,Blackberry Elementary School,491160,A1,98491160,210480001181,Accountability,Elementary School,65.6,62,Needs Improvement,,69.1,69.6,No,YES,Yes,N/A,78,,,KVEC,904
20142015,98,PIKE,491,Pike County,250,Dorton Elementary School,491250,A1,98491250,210480001183,Accountability,Elementary School,73.0,90,Distinguished/Progressing,High Performing School,69.5,70.0,Yes,YES,Yes,N/A,79,,,KVEC,904
20142015,98,PIKE,491,Pike County,250,Dorton Elementary School,491250,A1,98491250,210480001183,Accountability,Middle School,72.0,94,Distinguished,,77.7,78.2,No,YES,Yes,N/A,98,,,KVEC,904
20142015,98,PIKE,491,Pike County,54,East Ridge High School,491054,A1,98491054,210480001948,Accountability,High School,69.4,65,Needs Improvement,,72.4,72.9,No,YES,Yes,Yes,77,,,KVEC,904
20142015,98,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,A1,98491300,210480001185,Accountability,Elementary School,79.6,99,Distinguished/Progressing,Focus School/High Progress School,55.5,56.5,Yes,YES,Yes,N/A,22,,,KVEC,904
20142015,98,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,A1,98491300,210480001185,Accountability,Middle School,64.2,63,Needs Improvement/Progressing,,62.3,63.3,Yes,YES,Yes,N/A,56,,,KVEC,904
20142015,98,PIKE,491,Pike County,57,Feds Creek Elementary School,491057,A1,98491057,210480002012,Accountability,Middle School,59.9,45,Needs Improvement,,63.1,64.1,No,YES,Yes,N/A,57,,,KVEC,904
20142015,98,PIKE,491,Pike County,57,Feds Creek Elementary School,491057,A1,98491057,210480002012,Accountability,Elementary School,62.5,50,Needs Improvement/Progressing,Focus School,55.4,56.4,Yes,YES,Yes,N/A,22,,,KVEC,904
20142015,98,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,A1,98491620,210480001195,Accountability,Elementary School,64.0,56,Needs Improvement,,65.5,66.5,No,YES,Yes,N/A,62,,,KVEC,904
20142015,98,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,A1,98491620,210480001195,Accountability,Middle School,67.6,78,Proficient/Progressing,,62.8,63.8,Yes,YES,Yes,N/A,57,,,KVEC,904
20142015,98,PIKE,491,Pike County,650,Kimper Elementary School,491650,A1,98491650,210480001197,Accountability,Middle School,67.7,80,Proficient/Progressing,,66.3,66.8,Yes,YES,Yes,N/A,72,,,KVEC,904
20142015,98,PIKE,491,Pike County,650,Kimper Elementary School,491650,A1,98491650,210480001197,Accountability,Elementary School,76.7,95,Distinguished/Progressing,School of Distinction/High Progress School,65.7,66.7,Yes,YES,Yes,N/A,62,,,KVEC,904
20142015,98,PIKE,491,Pike County,59,Millard School,491059,A1,98491059,210480002240,Accountability,Elementary School,60.3,39,Needs Improvement,,60.4,61.4,No,YES,Yes,N/A,40,,,KVEC,904
20142015,98,PIKE,491,Pike County,59,Millard School,491059,A1,98491059,210480002240,Accountability,Middle School,57.9,36,Needs Improvement,,62.4,63.4,No,YES,Yes,N/A,56,,,KVEC,904
20142015,98,PIKE,491,Pike County,950,Mullins Elementary School,491950,A1,98491950,210480001202,Accountability,Elementary School,72.4,88,Proficient/Progressing,,71.6,72.1,Yes,YES,Yes,N/A,85,,,KVEC,904
20142015,98,PIKE,491,Pike County,950,Mullins Elementary School,491950,A1,98491950,210480001202,Accountability,Middle School,68.2,81,Proficient,,70.1,70.6,No,YES,Yes,N/A,89,,,KVEC,904
20142015,98,PIKE,491,Pike County,952,Phelps Elementary School,491952,A1,98491952,210480001203,Accountability,Elementary School,69.5,79,Proficient/Progressing,,65.8,66.8,Yes,YES,Yes,N/A,63,,,KVEC,904
20142015,98,PIKE,491,Pike County,954,Phelps High School,491954,A1,98491954,210480001204,Accountability,Middle School,57.2,34,Needs Improvement,,64.2,65.2,No,YES,Yes,N/A,63,,,KVEC,904
20142015,98,PIKE,491,Pike County,954,Phelps High School,491954,A1,98491954,210480001204,Accountability,High School,65.6,44,Needs Improvement,Focus School,68.1,69.1,No,YES,Yes,Yes,58,,,KVEC,904
20142015,98,PIKE,491,Pike County,190,Pike County Central High School,491190,A1,98491190,210480000505,Accountability,High School,71.2,73,Proficient/Progressing,,70.4,70.9,Yes,YES,Yes,Yes,71,,,KVEC,904
20142015,98,PIKE,491,Pike County,980,Shelby Valley High School,491980,A1,98491980,210480001686,Accountability,High School,77.2,94,Distinguished,,77.1,77.6,No,YES,Yes,No,94,,,KVEC,904
20142015,98,PIKE,491,Pike County,51,Southside Elementary School,491051,A1,98491051,210480001647,Accountability,Elementary School,63.6,54,Needs Improvement/Progressing,,61.7,62.7,Yes,YES,Yes,N/A,46,,,KVEC,904
20142015,98,PIKE,491,Pike County,60,Valley Elementary School,491060,A1,98491060,210480002296,Accountability,Middle School,66.6,74,Proficient,,70.4,70.9,No,YES,Yes,N/A,90,,,KVEC,904
20142015,98,PIKE,491,Pike County,60,Valley Elementary School,491060,A1,98491060,210480002296,Accountability,Elementary School,79.1,98,Distinguished/Progressing,School of Distinction,77.8,78.3,Yes,YES,Yes,N/A,98,,,KVEC,904
20142015,98,PIKE,491,Pike County,,---District Total---,491,,,,Accountability,District Overall,68.0,81,Proficient,,67.2,67.7,Yes,YES,Yes,No,78,,,KVEC,904
20142015,98,PIKE,492,Pikeville Independent,20,Pikeville Elementary School,492020,A1,98492020,210483001213,Accountability,Elementary School,73.6,91,Distinguished,,73.4,73.9,No,YES,Yes,N/A,90,,,KVEC,904
20142015,98,PIKE,492,Pikeville Independent,30,Pikeville High School,492030,A1,98492030,210483001214,Accountability,Middle School,75.7,97,Distinguished,,76.1,76.6,No,YES,Yes,N/A,98,,,KVEC,904
20142015,98,PIKE,492,Pikeville Independent,30,Pikeville High School,492030,A1,98492030,210483001214,Accountability,High School,80.4,97,Distinguished,,75.9,76.4,Yes,YES,Yes,No,91,,,KVEC,904
20142015,98,PIKE,492,Pikeville Independent,,---District Total---,492,,,,Accountability,District Overall,76.3,98,Distinguished,,74.7,75.2,Yes,YES,Yes,No,98,,,KVEC,904
20142015,7,BELL,493,Pineville Independent,30,Pineville Independent School,493030,A1,7493030,210486002393,Accountability,Middle School,67.7,80,Proficient/Progressing,,66.5-R,67.0,Yes,YES,Yes,N/A,73-R,,,SESC,907
20142015,7,BELL,493,Pineville Independent,30,Pineville Independent School,493030,A1,7493030,210486002393,Accountability,High School,70.1,69,Needs Improvement/Progressing,,66.8-R,67.8,Yes,YES,Yes,N/A,50-R,,,SESC,907
20142015,7,BELL,493,Pineville Independent,30,Pineville Independent School,493030,A1,7493030,210486002393,Accountability,Elementary School,66.7,67,Needs Improvement/Progressing,High Progress School,58.9-R,59.9,Yes,YES,Yes,N/A,34-R,,,SESC,907
20142015,7,BELL,493,Pineville Independent,,---District Total---,493,,,,Accountability,District Overall,68.2,84,Proficient,,64.1,65.1,Yes,YES,Yes,No,56,,,SESC,907
20142015,99,POWELL,495,Powell County,10,Bowen Elementary School,495010,A1,99495010,210489001217,Accountability,Elementary School,70.8,83,Proficient/Progressing,,68.7,69.2,Yes,YES,Yes,N/A,76,,,CKEC,901
20142015,99,POWELL,495,Powell County,20,Clay City Elementary School,495020,A1,99495020,210489001219,Accountability,Elementary School,67.9,73,Proficient,,68.0,68.5,No,YES,Yes,N/A,73,,,CKEC,901
20142015,99,POWELL,495,Powell County,40,Powell County High School,495040,A1,99495040,210489001220,Accountability,High School,66.7,50,Needs Improvement,,65.5,66.5,Yes,YES,Yes,No,43,,,CKEC,901
20142015,99,POWELL,495,Powell County,15,Powell County Middle School,495015,A1,99495015,210489001218,Accountability,Middle School,63.0,57,Needs Improvement,,63.3,64.3,No,YES,Yes,N/A,58,,,CKEC,901
20142015,99,POWELL,495,Powell County,60,Stanton Elementary School,495060,A1,99495060,210489001221,Accountability,Elementary School,65.0,60,Needs Improvement,,66.7,67.7,No,YES,Yes,N/A,67,,,CKEC,901
20142015,99,POWELL,495,Powell County,,---District Total---,495,,,,Accountability,District Overall,65.8,65,Needs Improvement,,65.5,66.5,No,YES,Yes,No,63,,,CKEC,901
20142015,100,PULASKI,501,Pulaski County,70,Burnside Elementary School,501070,A1,100501070,210495001225,Accountability,Elementary School,72.1,87,Proficient/Progressing,,70.4,70.9,Yes,YES,Yes,N/A,82,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,A1,100501180,210495001227,Accountability,Elementary School,71.4,85,Proficient,,76.4,76.9,No,YES,Yes,N/A,95,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,A1,100501280,210495001231,Accountability,Elementary School,68.5,75,Proficient/Progressing,,67.4,67.9,Yes,YES,Yes,N/A,71,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,A1,100501560,210495001238,Accountability,Elementary School,71.7,86,Proficient,,72.7,73.2,No,YES,Yes,N/A,89,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,A1,100501395,210495001573,Accountability,Middle School,71.2,92,Distinguished,,71.5,72.0,No,YES,Yes,N/A,92,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,A1,100501420,210495000779,Accountability,Elementary School,67.7,72,Proficient,,79.6,80.1,No,YES,Yes,N/A,99,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,A1,100501380,210495001233,Accountability,High School,81.8,97,Distinguished,Priority School(Monitoring Only),83.5,84.0,No,YES,Yes,Yes,98,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,A1,100501385,210495001234,Accountability,Elementary School,69.7,80,Proficient,,70.4,70.9,No,YES,Yes,N/A,82,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,A1,100501440,210495001235,Accountability,Elementary School,75.2,94,Distinguished/Progressing,High Performing School,70.8,71.3,Yes,YES,Yes,N/A,83,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,A1,100501570,210495001464,Accountability,Elementary School,79.6,99,Distinguished/Progressing,School of Distinction,73.4,73.9,Yes,YES,Yes,N/A,90,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,A1,100501390,210495001572,Accountability,Middle School,72.7,95,Distinguished/Progressing,School of Distinction,71.2,71.7,Yes,YES,Yes,N/A,92,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,A1,100501400,210495000506,Accountability,High School,78.3,96,Distinguished,,80.3,80.8,No,YES,Yes,Yes,97,,,SESC,907
20142015,100,PULASKI,501,Pulaski County,,---District Total---,501,,,,Accountability,District Overall,74.7,98,Distinguished,,75.1,75.6,No,YES,Yes,Yes,98,,,SESC,907
20142015,45,GREENUP,502,Raceland-Worthington Independent,10,Campbell Elementary School,502010,A1,45502010,210498001239,Accountability,Elementary School,66.4,66,Needs Improvement,,65.7,66.7,No,YES,Yes,N/A,62,,,KEDC,903
20142015,45,GREENUP,502,Raceland-Worthington Independent,20,Raceland-Worthington High School,502020,A1,45502020,210498001240,Accountability,Middle School,71.3,92,Distinguished/Progressing,High Performing School/High Progress School,61.9,62.9,Yes,YES,Yes,N/A,53,,,KEDC,903
20142015,45,GREENUP,502,Raceland-Worthington Independent,20,Raceland-Worthington High School,502020,A1,45502020,210498001240,Accountability,High School,75.4,90,Distinguished,,73.7,74.2,Yes,YES,Yes,No,84,,,KEDC,903
20142015,45,GREENUP,502,Raceland-Worthington Independent,30,Worthington Elementary School,502030,A1,45502030,210498001241,Accountability,Elementary School,66.3,65,Needs Improvement,,68.5,69.0,No,YES,Yes,N/A,75,,,KEDC,903
20142015,45,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,,Accountability,District Overall,70.2,89,Proficient,,67.9,68.4,Yes,YES,Yes,No,81,,,KEDC,903
20142015,101,ROBERTSON,505,Robertson County,10,Robertson County School,505010,A1,101505010,210504001246,Accountability,Elementary School,58.6,33,Needs Improvement/Progressing,Focus School/High Progress School,42.5,43.5,Yes,YES,Yes,N/A,2,,,KEDC,903
20142015,101,ROBERTSON,505,Robertson County,10,Robertson County School,505010,A1,101505010,210504001246,Accountability,High School,66.4,47,Needs Improvement,Focus School,50.1,51.1,Yes,YES,Yes,No,2,,,KEDC,903
20142015,101,ROBERTSON,505,Robertson County,10,Robertson County School,505010,A1,101505010,210504001246,Accountability,Middle School,54.9,23,Needs Improvement/Progressing,Focus School/High Progress School,46.0,47.0,Yes,YES,Yes,N/A,6,,,KEDC,903
20142015,101,ROBERTSON,505,Robertson County,,---District Total---,505,,,,Accountability,District Overall,60.0,29,Needs Improvement,Focus District,46.2,47.2,Yes,YES,Yes,No,2,,,KEDC,903
20142015,102,ROCKCASTLE,511,Rockcastle County,20,Brodhead Elementary School,511020,A1,102511020,210507001249,Accountability,Elementary School,72.2,88,Proficient,,73.0,73.5,No,YES,Yes,N/A,90,,,SESC,907
20142015,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,A1,102511170,210507001251,Accountability,Elementary School,66.8,68,Needs Improvement/Progressing,,60.6,61.6,Yes,YES,Yes,N/A,41,,,SESC,907
20142015,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,A1,102511310,210507001252,Accountability,High School,66.8,50,Needs Improvement/Progressing,Focus School,65.3,66.3,Yes,YES,Yes,Yes,43,,,SESC,907
20142015,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,A1,102511100,210507000782,Accountability,Middle School,61.9,53,Needs Improvement,,63.3,64.3,No,YES,Yes,N/A,58,,,SESC,907
20142015,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,A1,102511320,210507001253,Accountability,Elementary School,71.3,85,Proficient,,74.8,75.3,No,YES,Yes,N/A,93,,,SESC,907
20142015,102,ROCKCASTLE,511,Rockcastle County,,---District Total---,511,,,,Accountability,District Overall,65.8,65,Needs Improvement,,65.8,66.8,No,YES,Yes,Yes,65,,,SESC,907
20142015,103,ROWAN,515,Rowan County,40,Clearfield Elementary School,515040,A1,103515040,210510001254,Accountability,Elementary School,70.6,83,Proficient/Progressing,High Progress School,62.0,63.0,Yes,YES,Yes,N/A,47,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,43,McBrayer Elementary School,515043,A1,103515043,210510002016,Accountability,Elementary School,65.9,63,Needs Improvement,Focus School,66.7,67.7,No,YES,Yes,N/A,67,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,A1,103515250,210510000787,Accountability,Elementary School,67.7,72,Proficient/Progressing,,64.7,65.7,Yes,YES,Yes,N/A,58,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,A1,103515210,210510001478,Accountability,Middle School,66.7,74,Proficient/Progressing,Focus School,65.3,66.3,Yes,YES,Yes,N/A,67,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,A1,103515180,210510001260,Accountability,High School,72.8,79,Proficient/Progressing,Focus School,71.1,71.6,Yes,YES,Yes,Yes,72,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,A1,103515200,210510001261,Accountability,Elementary School,57.2,28,Needs Improvement,Focus School,58.7,59.7,No,YES,Yes,N/A,34,,,KEDC,903
20142015,103,ROWAN,515,Rowan County,,---District Total---,515,,,,Accountability,District Overall,68.6,86,Proficient/Progressing,,67.0,67.5,Yes,YES,Yes,Yes,78,,,KEDC,903
20142015,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,A1,104521140,210516001263,Accountability,Elementary School,67.7,72,Proficient,,68.4,68.9,No,YES,Yes,N/A,75,,,GRREC,902
20142015,104,RUSSELL,521,Russell County,240,Russell County High School,521240,A1,104521240,210516001265,Accountability,High School,74.0,85,Proficient,,69.8,70.8,Yes,YES,Yes,No,68,,,GRREC,902
20142015,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,A1,104521260,210516001599,Accountability,Middle School,66.5,73,Proficient/Progressing,Focus School,61.8,62.8,Yes,YES,Yes,N/A,52,,,GRREC,902
20142015,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,A1,104521230,210516001264,Accountability,Elementary School,68.4,75,Proficient/Progressing,,66.2,67.2,Yes,YES,Yes,N/A,65,,,GRREC,902
20142015,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,A1,104521250,210516001266,Accountability,Elementary School,64.2,56,Needs Improvement/Progressing,,63.2,64.2,Yes,YES,Yes,N/A,53,,,GRREC,902
20142015,104,RUSSELL,521,Russell County,,---District Total---,521,,,,Accountability,District Overall,69.3,89,Proficient,,66.0,67.0,Yes,YES,Yes,No,67,,,GRREC,902
