SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20132014,83,MENIFEE,415,Menifee County,80,Menifee Elementary School,415080,83415080,210408001039,6738,479.03,497,260,52.3%,237,47.7%,477,96.0%,3,0.6%,7,1.4%,1,0.2%,0,0.0%,2,0.4%,7,1.4%,338,68.0%,40,8.0%,94.8%,0.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30,1.60,28.70,30.30,0.00,0.00,0.00,0.00,0.00,,30.30,3,0.0%,16.4,3.1%,46.9%,43.8%,3.1%,0.0%,97.0%,0.0%,1.5:1,100%,110,11,4,"2,040",KEDC,903
20132014,83,MENIFEE,415,Menifee County,,---District Total---,415,,,10075,1004.58,1065,573,53.8%,492,46.2%,976,91.6%,52,4.9%,16,1.5%,1,0.1%,0,0.0%,2,0.2%,18,1.7%,683,64.1%,77,7.2%,94.9%,0.4%,0.6%,N/A,35,48.6%,35,48.6%,0,0.0%,N/A,N/A,N/A,N/A,2,2.8%,N/A,N/A,2,N/A,16:1,68,12.00,55.80,67.80,0.00,0.00,0.00,0.00,0.00,,67.80,5,0.0%,15.3,7.4%,43.2%,40.7%,1.2%,0.0%,93.0%,0.0%,1.5:1,100%,349,42,11,"2,317",KEDC,903
20132014,84,MERCER,421,Mercer County,90,Evan Harlow Early Learning Center,421090,84421090,210411002299,10670,223.07,239,127,53.1%,112,46.9%,195,81.6%,10,4.2%,20,8.4%,3,1.3%,0,0.0%,1,0.4%,10,4.2%,149,62.3%,15,6.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,17,0.00,16.50,15.50,1.00,0.00,0.00,0.00,0.00,,16.50,2,0.0%,14.2,15.8%,21.1%,47.4%,0.0%,0.0%,84.0%,0.0%,2:1,100%,347,3,2,"2,262",CKEC,901
20132014,84,MERCER,421,Mercer County,35,Kenneth D. King Middle School,421035,84421035,210411000482,6836,649,676,359,53.1%,317,46.9%,577,85.4%,28,4.1%,29,4.3%,7,1.0%,1,0.1%,1,0.1%,33,4.9%,299,44.2%,51,7.5%,95.7%,0.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,40,15.00,24.89,37.89,2.00,0.00,0.00,0.00,0.00,,39.89,1,0.0%,13.6,6.7%,62.2%,22.2%,2.2%,0.0%,93.0%,0.0%,3.2:1,100%,159,21,3,"3,300",CKEC,901
20132014,84,MERCER,421,Mercer County,40,Mercer Central,421040,84421040,210411002285,3389,29.2,32,18,56.3%,14,43.8%,27,84.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,3.1%,4,12.5%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,2,1.50,0.50,1.50,0.00,0.50,0.00,0.00,0.00,,2.00,0,0.0%,10,22.7%,31.8%,22.7%,0.0%,0.0%,77.0%,0.0%,1.5:1,100%,12,0,0,0,CKEC,901
20132014,84,MERCER,421,Mercer County,18,Mercer County 9th Grade Academy,421018,84421018,210411002193,7375,218.99,228,115,50.4%,113,49.6%,198,86.8%,10,4.4%,6,2.6%,3,1.3%,0,0.0%,0,0.0%,11,4.8%,95,41.7%,10,4.4%,95.1%,1.3%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,14,5.35,8.66,13.51,0.00,0.50,0.00,0.00,0.00,,14.01,,0.0%,11.2,21.1%,36.8%,18.4%,0.0%,2.6%,79.0%,0.0%,2.6:1,100%,152,50,2,237,CKEC,901
20132014,84,MERCER,421,Mercer County,27,Mercer County Day Treatment,421027,84421027,210411001491,22980,12.13,14,11,78.6%,3,21.4%,11,78.6%,2,14.3%,1,7.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,2,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,,2.00,,0.0%,18.7,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,13,0,0,11,CKEC,901
20132014,84,MERCER,421,Mercer County,70,Mercer County Elementary School,421070,84421070,210411001042,8110,607.37,628,334,53.2%,294,46.8%,518,82.5%,21,3.3%,43,6.8%,5,0.8%,0,0.0%,0,0.0%,41,6.5%,361,57.5%,37,5.9%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,46,1.00,44.70,45.70,0.00,0.00,0.00,0.00,0.00,,45.70,4,0.0%,15.8,12.5%,40.6%,34.4%,0.0%,0.0%,88.0%,0.0%,2.3:1,100%,633,19,3,"1,710",CKEC,901
20132014,84,MERCER,421,Mercer County,50,Mercer County Intermediate School,421050,84421050,210411002273,7000,402.76,418,229,54.8%,189,45.2%,351,84.0%,12,2.9%,30,7.2%,2,0.5%,0,0.0%,1,0.2%,22,5.3%,192,45.9%,37,8.9%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,26,2.50,23.00,25.50,0.00,0.00,0.00,0.00,0.00,,25.50,2,0.0%,10,14.8%,44.4%,25.9%,0.0%,0.0%,85.0%,0.0%,2.8:1,100%,418,2,2,"1,113",CKEC,901
20132014,84,MERCER,421,Mercer County,15,Mercer County Senior High School,421015,84421015,210411002168,7998,600.79,623,340,54.6%,283,45.4%,549,88.1%,24,3.9%,13,2.1%,2,0.3%,0,0.0%,0,0.0%,35,5.6%,237,38.0%,42,6.7%,94.9%,1.1%,0.1%,N/A,87,39.2%,85,38.3%,2,0.9%,N/A,N/A,N/A,N/A,7,3.2%,N/A,N/A,2,N/A,16:1,38,11.15,27.25,36.40,0.00,0.00,1.00,0.00,0.00,,38.40,1,0.0%,10.4,16.1%,42.9%,23.2%,0.0%,1.8%,84.0%,0.0%,2:1,100%,350,8,3,"2,000",CKEC,901
20132014,84,MERCER,421,Mercer County,,---District Total---,421,,,9678,2743.3,2858,1533,53.6%,1325,46.4%,"2,426",84.9%,107,3.7%,142,5.0%,22,0.8%,1,0.0%,4,0.1%,156,5.5%,"1,333",46.6%,192,6.7%,95.4%,0.8%,0.4%,N/A,88,36.1%,86,35.2%,2,0.8%,N/A,N/A,N/A,N/A,7,2.9%,N/A,N/A,3,N/A,16:1,184,38.50,145.50,178.00,3.00,1.00,1.00,0.00,0.00,,184.00,12,0.0%,12.3,14.8%,42.8%,26.3%,0.4%,0.8%,85.0%,0.0%,2.4:1,100%,2084,103,15,"10,633",CKEC,901
20132014,85,METCALFE,425,Metcalfe County,60,Metcalfe County Elementary School,425060,85425060,210414002383,3582,328.71,341,157,46.0%,184,54.0%,334,97.9%,2,0.6%,4,1.2%,1,0.3%,0,0.0%,0,0.0%,0,0.0%,222,65.1%,19,5.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,25,3.00,21.90,24.90,0.00,0.00,0.00,0.00,0.00,,24.90,2,0.0%,9.3,29.6%,33.3%,7.4%,0.0%,0.0%,70.0%,0.0%,1.5:1,100%,341,21,2,700,GRREC,902
20132014,85,METCALFE,425,Metcalfe County,50,Metcalfe County High School,425050,85425050,210414001044,9711,400.61,427,220,51.5%,207,48.5%,413,96.7%,5,1.2%,6,1.4%,1,0.2%,0,0.0%,0,0.0%,2,0.5%,236,55.3%,50,11.7%,92.9%,0.7%,0.9%,N/A,34,32.1%,34,32.1%,0,0.0%,N/A,N/A,N/A,N/A,17,16.0%,N/A,N/A,3,N/A,15:1,29,14.50,14.00,28.50,0.00,0.00,0.00,0.00,0.00,,28.50,0,0.0%,10.1,23.1%,28.2%,25.6%,0.0%,0.0%,77.0%,0.0%,1.8:1,100%,440,0,9,"1,000",GRREC,902
20132014,85,METCALFE,425,Metcalfe County,10,Metcalfe County Middle School,425010,85425010,210414000729,8052,361.03,383,213,55.6%,170,44.4%,368,96.1%,6,1.6%,6,1.6%,1,0.3%,0,0.0%,0,0.0%,2,0.5%,253,66.1%,30,7.8%,94.1%,0.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,24,4.50,19.00,23.50,0.00,0.00,0.00,0.00,0.00,,23.50,0,0.0%,10.3,10.3%,62.1%,13.8%,3.4%,0.0%,90.0%,0.0%,2.4:1,100%,335,13,6,34,GRREC,902
20132014,85,METCALFE,425,Metcalfe County,40,Metcalfe County Primary Center,425040,85425040,210414002350,9708,332.13,353,190,53.8%,163,46.2%,338,95.8%,6,1.7%,9,2.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,242,68.6%,16,4.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,26,2.00,23.50,25.50,0.00,0.00,0.00,0.00,0.00,,25.50,2,0.0%,9.3,20.8%,41.7%,16.7%,0.0%,0.0%,79.0%,0.0%,1.9:1,100%,353,80,2,360,GRREC,902
20132014,85,METCALFE,425,Metcalfe County,51,Metcalfe County Virtual School,425051,85425051,210414002237,10807,22.07,13,8,61.5%,5,38.5%,11,84.6%,0,0.0%,2,15.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3:1,4,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,,4.00,0,0.0%,7,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,1:1,100%,35,0,0,0,GRREC,902
20132014,85,METCALFE,425,Metcalfe County,,---District Total---,425,,,11440,1444.56,1517,788,51.9%,729,48.1%,"1,464",96.5%,19,1.3%,27,1.8%,3,0.2%,0,0.0%,0,0.0%,4,0.3%,953,62.8%,115,7.6%,93.9%,0.4%,0.6%,N/A,34,32.1%,34,32.1%,0,0.0%,N/A,N/A,N/A,N/A,17,16.0%,N/A,N/A,3,N/A,14:1,106,26.00,80.40,106.40,0.00,0.00,0.00,0.00,0.00,,106.40,4,0.0%,9.8,20.8%,40.0%,17.5%,0.8%,0.0%,79.0%,0.0%,1.8:1,100%,1504,114,19,"2,094",GRREC,902
20132014,7,BELL,426,Middlesboro Independent,23,Middlesboro Alternative School,426023,7426023,210417001680,,22.49,47,31,66.0%,16,34.0%,42,89.4%,4,8.5%,0,0.0%,1,2.1%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59:1,1,0.79,0.00,0.79,0.00,0.00,0.00,0.00,0.00,,0.79,0,0.0%,21.5,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,,,,,SESC,907
20132014,7,BELL,426,Middlesboro Independent,30,Middlesboro Elementary School,426030,7426030,210417001048,,423.66,460,240,52.2%,220,47.8%,396,86.1%,24,5.2%,7,1.5%,1,0.2%,1,0.2%,0,0.0%,31,6.7%,362,78.7%,22,4.8%,91.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31,6.00,25.00,31.00,0.00,0.00,0.00,0.00,0.00,,31.00,0,0.0%,15.5,3.0%,39.4%,54.5%,0.0%,0.0%,97.0%,0.0%,0:1,100%,,,,,SESC,907
20132014,7,BELL,426,Middlesboro Independent,80,Middlesboro High School,426080,7426080,210417001050,,358.17,383,199,52.0%,184,48.0%,343,89.6%,16,4.2%,3,0.8%,6,1.6%,1,0.3%,0,0.0%,14,3.7%,240,62.7%,26,6.8%,89.4%,5.3%,0.5%,N/A,53,58.9%,48,53.3%,5,5.6%,N/A,N/A,N/A,N/A,1,1.1%,N/A,N/A,2,N/A,15:1,26,15.21,11.00,25.21,1.00,0.00,0.00,0.00,0.00,,26.21,1,0.0%,15.6,2.9%,41.2%,52.9%,0.0%,0.0%,97.0%,0.0%,0:1,100%,,,,,SESC,907
20132014,7,BELL,426,Middlesboro Independent,40,Middlesboro Middle School,426040,7426040,210417001049,,379.39,404,212,52.5%,192,47.5%,364,90.1%,27,6.7%,2,0.5%,2,0.5%,0,0.0%,1,0.2%,8,2.0%,290,71.8%,21,5.2%,93.1%,5.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,26,6.00,20.00,26.00,0.00,0.00,0.00,0.00,0.00,,26.00,1,0.0%,16.6,0.0%,64.3%,32.1%,3.6%,0.0%,100.0%,0.0%,0:1,100%,,,,,SESC,907
20132014,7,BELL,426,Middlesboro Independent,,---District Total---,426,,,10304,1183.7,1294,682,52.7%,612,47.3%,"1,145",88.5%,71,5.5%,12,0.9%,10,0.8%,2,0.2%,1,0.1%,53,4.1%,892,68.9%,69,5.3%,91.6%,6.3%,1.5%,N/A,54,52.9%,49,48.0%,5,4.9%,N/A,N/A,N/A,N/A,1,1.0%,N/A,N/A,2,N/A,15:1,86,28.00,58.00,85.00,1.00,0.00,0.00,0.00,0.00,,86.00,2,0.0%,16,2.1%,46.4%,48.5%,1.0%,0.0%,98.0%,1.0%,0:1,100%,,,,,SESC,907
20132014,86,MONROE,431,Monroe County,130,Falcon Academy,431130,86431130,210420002365,,26.82,34,17,50.0%,17,50.0%,31,91.2%,1,2.9%,1,2.9%,0,0.0%,0,0.0%,0,0.0%,1,2.9%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,5,2.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,,5.00,0,0.0%,8,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,,,,,GRREC,902
20132014,86,MONROE,431,Monroe County,150,Gamaliel Elementary,431150,86431150,210420001052,8763,241.71,252,134,53.2%,118,46.8%,216,85.7%,0,0.0%,28,11.1%,0,0.0%,0,0.0%,0,0.0%,8,3.2%,187,74.2%,9,3.6%,94.7%,1.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,21,3.00,17.50,20.50,0.00,0.00,0.00,0.00,0.00,,20.50,2,0.0%,10.2,21.1%,42.1%,15.8%,0.0%,0.0%,79.0%,0.0%,2.5:1,100%,221,51,3,"2,029",GRREC,902
20132014,86,MONROE,431,Monroe County,212,Joe Harrison Carter,431212,86431212,210420001054,8347,210.83,218,118,54.1%,100,45.9%,208,95.4%,5,2.3%,4,1.8%,0,0.0%,0,0.0%,0,0.0%,1,0.5%,108,49.5%,28,12.8%,96.3%,1.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,15,0.40,14.50,14.90,0.00,0.00,0.00,0.00,0.00,,14.90,2,0.0%,14.2,0.0%,66.7%,33.3%,0.0%,0.0%,100.0%,0.0%,3.2:1,100%,210,24,12,"1,724",GRREC,902
20132014,86,MONROE,431,Monroe County,450,Monroe Co High,431450,86431450,210420001056,7552,520.24,535,263,49.2%,272,50.8%,504,94.2%,12,2.2%,15,2.8%,0,0.0%,0,0.0%,0,0.0%,4,0.7%,280,52.3%,54,10.1%,94.0%,0.5%,0.0%,N/A,45,35.2%,45,35.2%,0,0.0%,N/A,N/A,N/A,N/A,10,7.8%,N/A,N/A,0,N/A,17:1,32,7.00,24.50,30.50,1.00,0.00,0.00,0.00,0.00,,31.50,5,0.0%,14.3,16.3%,26.5%,40.8%,0.0%,0.0%,84.0%,0.0%,3:1,100%,65,11,2,0,GRREC,902
20132014,86,MONROE,431,Monroe County,160,Monroe Co Middle,431160,86431160,210420001053,7353,403.39,424,209,49.3%,215,50.7%,391,92.2%,8,1.9%,17,4.0%,1,0.2%,0,0.0%,0,0.0%,7,1.7%,263,62.0%,28,6.6%,95.4%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,25,3.00,22.00,24.00,1.00,0.00,0.00,0.00,0.00,,25.00,1,0.0%,12.5,10.3%,48.3%,31.0%,0.0%,0.0%,90.0%,0.0%,3.8:1,100%,434,8,2,650,GRREC,902
20132014,86,MONROE,431,Monroe County,440,Tompkinsville Elem,431440,86431440,210420001055,8682,343.88,357,203,56.9%,154,43.1%,299,83.8%,10,2.8%,31,8.7%,1,0.3%,0,0.0%,0,0.0%,16,4.5%,286,80.1%,11,3.1%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,28,0.60,27.70,27.30,1.00,0.00,0.00,0.00,0.00,,28.30,2,0.0%,11.5,12.0%,40.0%,36.0%,0.0%,0.0%,88.0%,0.0%,5.1:1,100%,,,,,GRREC,902
20132014,86,MONROE,431,Monroe County,,---District Total---,431,,,10932,1746.87,1820,944,51.9%,876,48.1%,"1,649",90.6%,36,2.0%,96,5.3%,2,0.1%,0,0.0%,0,0.0%,37,2.0%,"1,124",61.8%,130,7.1%,94.9%,0.4%,0.0%,N/A,45,35.2%,45,35.2%,0,0.0%,N/A,N/A,N/A,N/A,10,7.8%,N/A,N/A,0,N/A,15:1,125,16.00,109.20,122.20,3.00,0.00,0.00,0.00,0.00,,125.20,13,0.0%,12.7,13.3%,40.0%,33.3%,0.0%,0.0%,87.0%,0.0%,3.4:1,100%,930,94,19,"4,403",GRREC,902
20132014,87,MONTGOMERY,435,Montgomery County,10,Camargo Elementary School,435010,87435010,210425001057,8331,562.36,601,307,51.1%,294,48.9%,577,96.0%,3,0.5%,11,1.8%,2,0.3%,1,0.2%,0,0.0%,7,1.2%,439,73.0%,32,5.3%,93.6%,4.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,45,3.66,41.00,42.33,1.00,0.00,1.33,0.00,0.00,,44.67,3,0.0%,9.5,25.0%,28.1%,21.9%,0.0%,0.0%,75.0%,0.0%,2.4:1,100%,575,33,2,"3,997",CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,14,Gateway Children's Services,435014,87435014,210425001868,10865,15.2,15,9,60.0%,6,40.0%,14,93.3%,1,6.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,2,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,,2.00,,0.0%,10,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,3,0,0,40,CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,13,Hillcrest Hall Treatment Center,435013,87435013,210425001867,10738,9.1,11,11,100.0%,0,0.0%,10,90.9%,1,9.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,1,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,,1.00,,0.0%,32,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,6,0,0,0,CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,12,Hope Hill Children's Home,435012,87435012,210425001866,7239,36.43,37,0,0.0%,37,100.0%,33,89.2%,2,5.4%,1,2.7%,0,0.0%,0,0.0%,0,0.0%,1,2.7%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,3,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,,3.00,,0.0%,16.7,0.0%,33.3%,66.7%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,0,0,0,0,CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,30,Mapleton Elementary School,435030,87435030,210425001058,6908,644.12,669,351,52.5%,318,47.5%,612,91.5%,12,1.8%,31,4.6%,3,0.4%,1,0.1%,0,0.0%,10,1.5%,385,57.5%,33,4.9%,94.5%,1.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,44,4.42,39.33,42.33,0.00,0.00,1.42,0.00,0.00,,43.75,2,0.0%,11.8,20.3%,40.7%,18.6%,0.0%,0.0%,80.0%,0.0%,2.7:1,100%,306,22,10,"2,127",CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,70,McNabb Middle School,435070,87435070,210425001538,6927,676.62,717,366,51.0%,351,49.0%,657,91.6%,18,2.5%,29,4.0%,5,0.7%,1,0.1%,0,0.0%,7,1.0%,367,51.2%,62,8.6%,94.1%,0.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,47,13.50,33.33,46.83,0.00,0.00,0.00,0.00,0.00,,46.83,0,0.0%,7.8,25.4%,34.3%,14.9%,0.0%,0.0%,75.0%,0.0%,2.3:1,100%,837,35,2,"1,134",CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,40,Montgomery County High School,435040,87435040,210425001059,6854,1211.74,1300,676,52.0%,624,48.0%,"1,218",93.7%,30,2.3%,30,2.3%,4,0.3%,3,0.2%,2,0.2%,13,1.0%,607,46.7%,118,9.1%,92.8%,0.0%,0.2%,N/A,162,70.1%,151,65.4%,11,4.8%,N/A,N/A,N/A,N/A,7,3.0%,N/A,N/A,6,N/A,17:1,75,34.50,40.33,72.83,0.00,2.00,0.00,0.00,0.00,,74.83,6,0.0%,9.9,15.3%,42.9%,22.4%,2.0%,2.0%,85.0%,1.0%,4:1,100%,146,3,2,426,CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,20,Montgomery County Intermediate School,435020,87435020,210425002326,5806,650.09,688,342,49.7%,346,50.3%,627,91.1%,20,2.9%,32,4.7%,3,0.4%,0,0.0%,0,0.0%,6,0.9%,373,54.2%,50,7.3%,94.6%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,41,5.00,36.33,41.33,0.00,0.00,0.00,0.00,0.00,,41.33,3,0.0%,6.9,25.5%,37.3%,11.8%,0.0%,0.0%,75.0%,0.0%,2.9:1,100%,200,15,2,500,CKEC,901
20132014,87,MONTGOMERY,435,Montgomery County,50,Mount Sterling Elementary School,435050,87435050,210425001060,7076,602.3,638,328,51.4%,310,48.6%,548,85.9%,21,3.3%,45,7.1%,3,0.5%,0,0.0%,0,0.0%,21,3.3%,356,55.8%,51,8.0%,94.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42,2.00,40.22,40.83,0.00,0.00,1.38,0.00,0.00,,42.22,1,0.0%,11.1,23.7%,39.0%,11.9%,0.0%,1.7%,76.0%,0.0%,2.5:1,100%,160,59,3,"1,545",CKEC,901
