SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20152016,111,TRIGG,555,Trigg County,50,Trigg County Middle School,555050,111555050,210558001328,10034,437.34,463,250,54.0%,213,46.0%,380,82.1%,38,8.2%,16,3.5%,1,0.2%,2,0.4%,0,0.0%,26,5.6%,323,69.8%,19,4.1%,95.1%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,28.00,6.00,22.00,27.00,0.00,0.00,0.00,1.00,0.00,0.00,28.00,2,0.0%,8.9,50.0%,23.3%,26.7%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,426,22,6,463,WKEC,908
20152016,111,TRIGG,555,Trigg County,13,Trigg County Primary School,555013,111555013,210558002093,13745,416.08,438,204,46.6%,234,53.4%,360,82.2%,29,6.6%,13,3.0%,3,0.7%,2,0.5%,0,0.0%,31,7.1%,267,61.0%,23,5.3%,94.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,32.00,2.00,30.00,30.00,2.00,0.00,0.00,0.00,0.00,0.00,32.00,3,0.0%,15.5,17.6%,52.9%,29.4%,0.0%,0.0%,100.0%,0.0%,1:1,100%,412,12,7,924,WKEC,908
20152016,111,TRIGG,555,Trigg County,,---District Total---,555,,,10573,1881.85,1982,"1,018",51.4%,964,48.6%,"1,646",83.0%,159,8.0%,56,2.8%,10,0.5%,4,0.2%,0,0.0%,107,5.4%,"1,123",56.7%,113,5.7%,94.7%,0.1%,0.4%,N/A,56,38.9%,50,34.7%,6,4.2%,31,21.5%,32,22.2%,3,2.1%,15,10.4%,7,4.9%,16:1,122.00,25.00,97.00,116.00,3.00,0.00,0.00,2.00,1.00,0.00,122.00,14,1.0%,12.1,25.6%,41.9%,32.6%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,1827,120,44,2456,WKEC,908
20152016,112,TRIMBLE,561,Trimble County,10,Bedford Elementary School,561010,112561010,210561001330,11985,317.58,330,166,50.3%,164,49.7%,314,95.2%,0,0.0%,8,2.4%,2,0.6%,0,0.0%,1,0.3%,5,1.5%,198,60.0%,14,4.2%,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.00,1.00,23.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,5,0.0%,14.8,0.0%,61.1%,38.9%,0.0%,0.0%,100.0%,0.0%,2.8:1,100%,227,23,2,321,OVEC,906
20152016,112,TRIMBLE,561,Trimble County,20,Milton Elementary School,561020,112561020,210561001332,11094,252.41,270,135,50.0%,135,50.0%,254,94.1%,1,0.4%,14,5.2%,0,0.0%,0,0.0%,0,0.0%,1,0.4%,158,58.5%,13,4.8%,94.5%,3.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,16.00,1.00,15.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0,0.0%,16.4,13.3%,60.0%,26.7%,0.0%,0.0%,100.0%,0.0%,3.3:1,100%,86,39,2,229,OVEC,906
20152016,112,TRIMBLE,561,Trimble County,30,Trimble County High School,561030,112561030,210561001333,12533,353.38,378,186,49.2%,192,50.8%,364,96.3%,2,0.5%,5,1.3%,4,1.1%,0,0.0%,1,0.3%,2,0.5%,168,44.4%,21,5.6%,92.3%,7.5%,0.0%,N/A,48,50.0%,40,41.7%,8,8.3%,26,27.1%,11,11.5%,4,4.2%,5,5.2%,2,2.1%,15:1,27.00,8.00,19.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,1,0.0%,12,11.5%,73.1%,11.5%,0.0%,3.8%,100.0%,0.0%,1.2:1,100%,174,17,3,3457,OVEC,906
20152016,112,TRIMBLE,561,Trimble County,15,Trimble County Middle School,561015,112561015,210561001331,12197,286.51,296,162,54.7%,134,45.3%,281,94.9%,2,0.7%,3,1.0%,2,0.7%,1,0.3%,2,0.7%,5,1.7%,145,49.0%,12,4.1%,94.6%,2.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,23.00,5.00,18.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,2,0.0%,8,36.4%,54.5%,9.1%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,200,53,2,200,OVEC,906
20152016,112,TRIMBLE,561,Trimble County,,---District Total---,561,,,12345,1209.88,1274,649,50.9%,625,49.1%,"1,213",95.2%,5,0.4%,30,2.4%,8,0.6%,1,0.1%,4,0.3%,13,1.0%,669,52.5%,60,4.7%,93.8%,4.3%,0.0%,N/A,48,50.0%,40,41.7%,8,8.3%,26,27.1%,11,11.5%,4,4.2%,5,5.2%,2,2.1%,15:1,83.00,13.00,70.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,8,0.3%,12.4,16.0%,63.0%,19.8%,0.0%,1.2%,100.0%,0.0%,1.8:1,100%,687,132,9,4207,OVEC,906
20152016,113,UNION,565,Union County,20,Morganfield Elementary School,565020,113565020,210564001334,10768,374.06,396,216,54.5%,180,45.5%,319,80.6%,38,9.6%,6,1.5%,0,0.0%,1,0.3%,0,0.0%,32,8.1%,246,62.1%,22,5.6%,96.0%,1.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,33.00,3.00,30.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,2,0.0%,10.4,12.0%,80.0%,8.0%,0.0%,0.0%,100.0%,0.0%,4.3:1,100%,258,62,2,470,WKEC,908
20152016,113,UNION,565,Union County,50,Sturgis Elementary School,565050,113565050,210564001336,10116,367.29,377,195,51.7%,182,48.3%,359,95.2%,7,1.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,11,2.9%,197,52.3%,24,6.4%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28.00,4.00,24.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,1,0.0%,9.3,30.0%,53.3%,16.7%,0.0%,0.0%,100.0%,0.0%,4.3:1,100%,377,18,2,510,WKEC,908
20152016,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,113565902,210564002175,,,475,289,60.8%,186,39.2%,417,87.8%,44,9.3%,4,0.8%,2,0.4%,0,0.0%,0,0.0%,8,1.7%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,,,,,WKEC,908
20152016,113,UNION,565,Union County,65,Union County High School,565065,113565065,210564001338,10227,610.45,647,330,51.0%,317,49.0%,560,86.6%,69,10.7%,4,0.6%,3,0.5%,1,0.2%,0,0.0%,10,1.5%,275,42.5%,34,5.3%,92.7%,2.0%,1.5%,N/A,40,25.5%,35,22.3%,5,3.2%,52,33.1%,38,24.2%,2,1.3%,22,14.0%,3,1.9%,18:1,38.00,22.00,16.00,35.00,0.00,1.00,2.00,0.00,0.00,0.00,38.00,0,0.0%,11.3,29.3%,53.7%,17.1%,0.0%,0.0%,100.0%,7.5%,4:1,100%,136,6,2,2800,WKEC,908
20152016,113,UNION,565,Union County,21,Union County Learning Academy,565021,113565021,210564001872,29466,14.98,21,18,85.7%,3,14.3%,18,85.7%,3,14.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,10,47.6%,1,4.8%,82.1%,19.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,6.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0,0.0%,13.6,40.0%,60.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,10,,,0,WKEC,908
20152016,113,UNION,565,Union County,55,Union County Middle School,565055,113565055,210564001602,10029,480,519,246,47.4%,273,52.6%,437,84.2%,52,10.0%,8,1.5%,0,0.0%,0,0.0%,0,0.0%,22,4.2%,270,52.0%,39,7.5%,94.7%,0.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.00,11.00,26.00,35.00,1.00,0.00,1.00,0.00,0.00,0.00,37.00,2,0.0%,8.4,44.4%,41.7%,13.9%,0.0%,0.0%,100.0%,2.6%,3.3:1,100%,190,8,3,100,WKEC,908
20152016,113,UNION,565,Union County,70,Uniontown Elementary School,565070,113565070,210564001339,10388,183.67,193,99,51.3%,94,48.7%,179,92.7%,4,2.1%,1,0.5%,2,1.0%,0,0.0%,0,0.0%,7,3.6%,99,51.3%,15,7.8%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,17.00,1.00,16.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,2,0.0%,10.4,28.6%,57.1%,14.3%,0.0%,0.0%,100.0%,0.0%,4.5:1,100%,174,8,6,1970,WKEC,908
20152016,113,UNION,565,Union County,,---District Total---,565,,,10398,2077.13,2201,"1,143",51.9%,"1,058",48.1%,"1,880",85.4%,210,9.5%,21,1.0%,6,0.3%,2,0.1%,0,0.0%,82,3.7%,"1,149",52.2%,135,6.1%,94.6%,1.4%,1.3%,N/A,40,25.5%,35,22.3%,5,3.2%,52,33.1%,38,24.2%,2,1.3%,22,14.0%,3,1.9%,15:1,146.00,41.00,105.00,141.00,1.00,1.00,3.00,0.00,0.00,0.00,146.00,8,1.8%,10,30.5%,55.6%,13.9%,0.0%,0.0%,100.0%,2.9%,3.8:1,100%,1145,102,15,5850,WKEC,908
20152016,8,BOONE,567,Walton-Verona Independent,10,Walton-Verona Elementary School,567010,8567010,210570001341,10023,551.13,569,282,49.6%,287,50.4%,519,91.2%,10,1.8%,10,1.8%,5,0.9%,0,0.0%,0,0.0%,25,4.4%,220,38.7%,26,4.6%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35.00,1.00,34.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,2,0.0%,10.1,28.9%,44.7%,26.3%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,580,19,6,3394,NKCES,905
20152016,8,BOONE,567,Walton-Verona Independent,20,Walton-Verona High School,567020,8567020,210570001342,9979,503.29,521,253,48.6%,268,51.4%,490,94.0%,5,1.0%,12,2.3%,4,0.8%,0,0.0%,4,0.8%,6,1.2%,165,31.7%,22,4.2%,95.4%,1.2%,0.0%,N/A,74,78.7%,70,74.5%,4,4.3%,N/A,0.0%,16,17.0%,N/A,0.0%,1,1.1%,3,3.2%,17:1,31.00,12.00,19.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1,0.0%,11.6,10.8%,62.2%,27.0%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,475,14,3,4550,NKCES,905
20152016,8,BOONE,567,Walton-Verona Independent,15,Walton-Verona Middle School,567015,8567015,210570002191,9974,499.62,520,258,49.6%,262,50.4%,490,94.2%,5,1.0%,6,1.2%,6,1.2%,0,0.0%,0,0.0%,13,2.5%,195,37.5%,28,5.4%,96.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,10.00,24.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,4,0.0%,10.6,11.8%,58.8%,26.5%,2.9%,0.0%,100.0%,0.0%,1.8:1,100%,125,24,6,500,NKCES,905
20152016,8,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,10014,1554.04,1610,793,49.3%,817,50.7%,"1,499",93.1%,20,1.2%,28,1.7%,15,0.9%,0,0.0%,4,0.2%,44,2.7%,580,36.0%,76,4.7%,96.2%,0.5%,0.0%,N/A,74,78.7%,70,74.5%,4,4.3%,N/A,0.0%,16,17.0%,N/A,0.0%,1,1.1%,3,3.2%,16:1,100.00,23.00,77.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,7,0.0%,10.8,17.4%,55.0%,26.6%,0.9%,0.0%,100.0%,0.0%,1.7:1,100%,1180,57,15,8444,NKCES,905
20152016,114,WARREN,571,Warren County,10,Alvaton Elementary,571010,114571010,210573001343,7963,618.21,643,323,50.2%,320,49.8%,450,70.0%,29,4.5%,44,6.8%,80,12.4%,2,0.3%,6,0.9%,32,5.0%,294,45.7%,30,4.7%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,38.00,5.00,33.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,3,0.0%,11.9,23.7%,55.3%,21.1%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,443,7,6,4270,GRREC,902
20152016,114,WARREN,571,Warren County,20,Beacon Academy,571020,114571020,210573002410,9114,11.47,26,7,26.9%,19,73.1%,22,84.6%,2,7.7%,2,7.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,15,57.7%,0,0.0%,100.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,15,0.0%,33.3%,33.3%,33.3%,0.0%,100.0%,0.0%,0:1,100%,22,,,0,GRREC,902
20152016,114,WARREN,571,Warren County,15,Briarwood Elementary School,571015,114571015,210573001909,8098,711.66,750,391,52.1%,359,47.9%,470,62.7%,49,6.5%,50,6.7%,145,19.3%,1,0.1%,9,1.2%,26,3.5%,367,48.9%,31,4.1%,96.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,51.00,5.00,46.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,1,0.0%,10,18.6%,67.4%,14.0%,0.0%,0.0%,100.0%,0.0%,4.1:1,100%,605,70,3,1876,GRREC,902
20152016,114,WARREN,571,Warren County,40,Bristow Elementary,571040,114571040,210573001344,8553,617.43,646,336,52.0%,310,48.0%,415,64.2%,79,12.2%,82,12.7%,7,1.1%,1,0.2%,2,0.3%,60,9.3%,415,64.2%,38,5.9%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,45.00,3.00,42.00,40.00,4.00,0.00,1.00,0.00,0.00,0.00,45.00,2,0.0%,9,31.0%,47.6%,19.0%,2.4%,0.0%,100.0%,0.0%,1.2:1,100%,643,36,2,1536,GRREC,902
20152016,114,WARREN,571,Warren County,1,Carol Martin Gatton Academy of Math & Science,571001,114571001,,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,,,,,GRREC,902
20152016,114,WARREN,571,Warren County,70,Cumberland Trace Elementary,571070,114571070,210573001346,8600,475.42,497,234,47.1%,263,52.9%,341,68.6%,29,5.8%,56,11.3%,27,5.4%,0,0.0%,11,2.2%,33,6.6%,206,41.4%,33,6.6%,96.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,29.00,1.00,28.00,28.00,0.00,0.00,1.00,0.00,0.00,0.00,29.00,3,0.0%,16.8,15.6%,62.5%,21.9%,0.0%,0.0%,100.0%,0.0%,2.1:1,100%,527,49,10,5212,GRREC,902
20152016,114,WARREN,571,Warren County,75,Drakes Creek Middle School,571075,114571075,210573001603,7809,601.94,624,308,49.4%,316,50.6%,446,71.5%,32,5.1%,42,6.7%,66,10.6%,0,0.0%,7,1.1%,31,5.0%,255,40.9%,37,5.9%,96.5%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,41.00,10.00,31.00,40.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,6,0.0%,10.4,32.5%,47.5%,20.0%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,328,9,5,851,GRREC,902
20152016,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,8258,1163.28,1198,604,50.4%,594,49.6%,874,73.0%,52,4.3%,92,7.7%,133,11.1%,0,0.0%,9,0.8%,38,3.2%,432,36.1%,69,5.8%,95.4%,2.4%,0.6%,N/A,181,66.5%,154,56.6%,27,9.9%,16,5.9%,56,20.6%,5,1.8%,9,3.3%,5,1.8%,17:1,75.00,26.00,49.00,67.00,3.00,1.00,3.00,0.00,0.00,1.00,75.00,2,0.0%,11.8,23.4%,49.4%,27.3%,0.0%,0.0%,100.0%,0.0%,3.5:1,100%,382,58,2,1975,GRREC,902
20152016,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,9036,487.24,521,272,52.2%,249,47.8%,253,48.6%,91,17.5%,94,18.0%,47,9.0%,1,0.2%,1,0.2%,34,6.5%,399,76.6%,37,7.1%,95.2%,0.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.00,10.00,27.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,4,0.0%,10.6,28.9%,47.4%,23.7%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,257,27,2,27,GRREC,902
20152016,114,WARREN,571,Warren County,250,Jackson Academy High School,571250,114571250,210573002302,24072,10.72,23,15,65.2%,8,34.8%,16,69.6%,6,26.1%,1,4.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,19,82.6%,0,0.0%,88.8%,4.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0,0.0%,13.5,0.0%,50.0%,0.0%,50.0%,0.0%,100.0%,0.0%,.6:1,100%,55,,,80,GRREC,902
20152016,114,WARREN,571,Warren County,12,Jackson Academy Middle School,571012,114571012,210573001831,23497,5.37,14,12,85.7%,2,14.3%,10,71.4%,3,21.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,7.1%,12,85.7%,0,0.0%,93.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,23,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,.2:1,100%,20,,,90,GRREC,902
20152016,114,WARREN,571,Warren County,30,Jody Richards Elementary,571030,114571030,210573002327,6808,701.54,737,363,49.3%,374,50.7%,578,78.4%,29,3.9%,53,7.2%,51,6.9%,1,0.1%,0,0.0%,25,3.4%,139,18.9%,21,2.8%,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,43.00,2.00,41.00,42.00,1.00,0.00,0.00,0.00,0.00,0.00,43.00,1,0.0%,8.3,33.3%,53.8%,12.8%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,649,15,2,3432,GRREC,902
20152016,114,WARREN,571,Warren County,16,Lighthouse Academy,571016,114571016,210573001926,17880,49.91,64,39,60.9%,25,39.1%,49,76.6%,7,10.9%,3,4.7%,1,1.6%,1,1.6%,0,0.0%,3,4.7%,57,89.1%,3,4.7%,83.5%,1.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,5.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0,0.0%,14.8,20.0%,20.0%,60.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,125,,,75,GRREC,902
20152016,114,WARREN,571,Warren County,80,Lost River Elementary,571080,114571080,210573001164,8364,682.28,715,379,53.0%,336,47.0%,372,52.0%,98,13.7%,122,17.1%,75,10.5%,0,0.0%,0,0.0%,48,6.7%,549,76.8%,49,6.9%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,49.00,5.00,44.00,44.00,4.00,1.00,0.00,0.00,0.00,0.00,49.00,1,0.0%,9.1,37.5%,50.0%,12.5%,0.0%,0.0%,100.0%,0.0%,3.1:1,100%,459,21,2,432,GRREC,902
20152016,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,8430,367.47,381,196,51.4%,185,48.6%,334,87.7%,12,3.1%,14,3.7%,3,0.8%,4,1.0%,0,0.0%,14,3.7%,197,51.7%,32,8.4%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,25.00,2.00,23.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,1,0.0%,11.1,29.2%,58.3%,12.5%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,270,7,10,1901,GRREC,902
20152016,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,9389,275.9,287,153,53.3%,134,46.7%,184,64.1%,47,16.4%,27,9.4%,1,0.3%,0,0.0%,0,0.0%,28,9.8%,207,72.1%,21,7.3%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,21.00,1.00,20.00,19.00,1.00,1.00,0.00,0.00,0.00,0.00,21.00,1,0.0%,10.2,45.5%,40.9%,13.6%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,211,15,2,286,GRREC,902
20152016,114,WARREN,571,Warren County,18,Plano Elementary,571018,114571018,210573002035,7510,568.57,603,319,52.9%,284,47.1%,517,85.7%,21,3.5%,35,5.8%,11,1.8%,1,0.2%,0,0.0%,18,3.0%,234,38.8%,29,4.8%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,36.00,6.00,30.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0,0.0%,6.8,44.1%,50.0%,5.9%,0.0%,0.0%,100.0%,0.0%,2.4:1,100%,603,47,3,705,GRREC,902
20152016,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,8897,389.09,405,207,51.1%,198,48.9%,356,87.9%,7,1.7%,16,4.0%,12,3.0%,0,0.0%,0,0.0%,14,3.5%,135,33.3%,43,10.6%,96.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,13.5,21.7%,56.5%,21.7%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,390,32,2,1071,GRREC,902
