Fiscal Year,District,Rank,Years,,I,II,III
2017 - 2018,006 Anchorage Independent,III,4,,44271,45696,0
2017 - 2018,006 Anchorage Independent,III,5,,45519,46587,0
2017 - 2018,006 Anchorage Independent,III,6,,46765,48014,0
2017 - 2018,006 Anchorage Independent,III,7,,47836,49082,0
2017 - 2018,006 Anchorage Independent,III,8,,49082,50153,0
2017 - 2018,006 Anchorage Independent,III,9,,50329,51221,0
2017 - 2018,006 Anchorage Independent,III,10,,51579,53538,0
2017 - 2018,006 Anchorage Independent,III,11,,54429,54608,0
2017 - 2018,006 Anchorage Independent,III,12,,55142,55500,0
2017 - 2018,006 Anchorage Independent,III,13,,56389,56568,0
2017 - 2018,006 Anchorage Independent,III,14,,56568,57639,0
2017 - 2018,006 Anchorage Independent,III,15,,57458,58738,0
2017 - 2018,006 Anchorage Independent,III,16,,59470,60933,0
2017 - 2018,006 Anchorage Independent,III,17,,60749,62031,0
2017 - 2018,006 Anchorage Independent,III,18,,62031,63130,0
2017 - 2018,006 Anchorage Independent,III,19,,63312,64228,0
2017 - 2018,006 Anchorage Independent,III,20,,64595,65327,0
2017 - 2018,006 Anchorage Independent,III,21,,65876,66426,0
2017 - 2018,006 Anchorage Independent,III,22,,67156,67522,0
2017 - 2018,006 Anchorage Independent,III,23,,68438,68620,0
2017 - 2018,006 Anchorage Independent,III,24,,69718,70085,0
2017 - 2018,006 Anchorage Independent,III,25,,71000,71184,0
2017 - 2018,006 Anchorage Independent,III,26,,72283,72463,0
2017 - 2018,006 Anchorage Independent,III,27,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,28,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,29,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,30,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,31,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,32,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,33,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,34,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,35,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,36,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,37,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,38,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,39,,73013,73197,0
2017 - 2018,006 Anchorage Independent,III,40,,73013,73197,0
2017 - 2018,006 Anchorage Independent,IV,0,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,1,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,2,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,3,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,4,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,5,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,6,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,7,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,8,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,9,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,10,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,11,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,12,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,13,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,14,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,15,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,16,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,17,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,18,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,19,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,20,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,21,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,22,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,23,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,24,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,25,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,26,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,27,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,28,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,29,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,30,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,31,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,32,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,33,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,34,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,35,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,36,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,37,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,38,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,39,,33098,0,0
2017 - 2018,006 Anchorage Independent,IV,40,,33098,0,0
2017 - 2018,006 Anchorage Independent,V,0,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,1,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,2,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,3,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,4,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,5,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,6,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,7,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,8,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,9,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,10,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,11,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,12,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,13,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,14,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,15,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,16,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,17,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,18,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,19,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,20,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,21,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,22,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,23,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,24,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,25,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,26,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,27,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,28,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,29,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,30,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,31,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,32,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,33,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,34,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,35,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,36,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,37,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,38,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,39,,30978,0,0
2017 - 2018,006 Anchorage Independent,V,40,,30978,0,0
2017 - 2018,011 Anderson County,I,0,,43120,46704,0
2017 - 2018,011 Anderson County,I,1,,43952,47469,0
2017 - 2018,011 Anderson County,I,2,,44783,48235,0
2017 - 2018,011 Anderson County,I,3,,45614,49000,0
2017 - 2018,011 Anderson County,I,4,,46444,49765,0
2017 - 2018,011 Anderson County,I,5,,47275,50530,0
2017 - 2018,011 Anderson County,I,6,,48106,51297,0
2017 - 2018,011 Anderson County,I,7,,48937,52062,0
2017 - 2018,011 Anderson County,I,8,,49767,52827,0
2017 - 2018,011 Anderson County,I,9,,50598,53592,0
2017 - 2018,011 Anderson County,I,10,,51429,54358,0
2017 - 2018,011 Anderson County,I,11,,52260,55123,0
2017 - 2018,011 Anderson County,I,12,,53090,55940,0
2017 - 2018,011 Anderson County,I,13,,53922,57266,0
2017 - 2018,011 Anderson County,I,14,,54753,57703,0
2017 - 2018,011 Anderson County,I,15,,55584,58185,0
2017 - 2018,011 Anderson County,I,16,,56414,58950,0
2017 - 2018,011 Anderson County,I,17,,57245,59716,0
2017 - 2018,011 Anderson County,I,18,,58076,60481,0
2017 - 2018,011 Anderson County,I,19,,58907,61246,0
2017 - 2018,011 Anderson County,I,20,,59737,62011,0
2017 - 2018,011 Anderson County,I,21,,60568,62778,0
2017 - 2018,011 Anderson County,I,22,,61399,63543,0
2017 - 2018,011 Anderson County,I,23,,62230,64308,0
2017 - 2018,011 Anderson County,I,24,,63060,65073,0
2017 - 2018,011 Anderson County,I,25,,63891,65839,0
2017 - 2018,011 Anderson County,I,26,,64722,66604,0
2017 - 2018,011 Anderson County,I,27,,65553,67370,0
2017 - 2018,011 Anderson County,I,28,,66383,68136,0
2017 - 2018,011 Anderson County,I,29,,67214,68901,0
2017 - 2018,011 Anderson County,I,30,,68045,69666,0
2017 - 2018,011 Anderson County,I,31,,68045,69666,0
2017 - 2018,011 Anderson County,I,32,,68876,70432,0
2017 - 2018,011 Anderson County,I,33,,68876,70432,0
2017 - 2018,011 Anderson County,I,34,,68876,70432,0
2017 - 2018,011 Anderson County,I,35,,68876,70432,0
2017 - 2018,011 Anderson County,I,36,,68876,70432,0
2017 - 2018,011 Anderson County,I,37,,68876,70432,0
2017 - 2018,011 Anderson County,I,38,,68876,70432,0
2017 - 2018,011 Anderson County,I,39,,68876,70432,0
2017 - 2018,011 Anderson County,I,40,,68876,70432,0
2017 - 2018,011 Anderson County,II,0,,39476,0,0
2017 - 2018,011 Anderson County,II,1,,40200,0,0
2017 - 2018,011 Anderson County,II,2,,40924,0,0
2017 - 2018,011 Anderson County,II,3,,41648,0,0
2017 - 2018,011 Anderson County,II,4,,42370,0,0
2017 - 2018,011 Anderson County,II,5,,43094,0,0
2017 - 2018,011 Anderson County,II,6,,43818,0,0
2017 - 2018,011 Anderson County,II,7,,44542,0,0
2017 - 2018,011 Anderson County,II,8,,45265,0,0
2017 - 2018,011 Anderson County,II,9,,45989,0,0
2017 - 2018,011 Anderson County,II,10,,46713,0,0
2017 - 2018,011 Anderson County,II,11,,47436,0,0
2017 - 2018,011 Anderson County,II,12,,48159,0,0
2017 - 2018,011 Anderson County,II,13,,48883,0,0
2017 - 2018,011 Anderson County,II,14,,49607,0,0
2017 - 2018,011 Anderson County,II,15,,50331,0,0
2017 - 2018,011 Anderson County,II,16,,51054,0,0
2017 - 2018,011 Anderson County,II,17,,51778,0,0
2017 - 2018,011 Anderson County,II,18,,52501,0,0
2017 - 2018,011 Anderson County,II,19,,53225,0,0
2017 - 2018,011 Anderson County,II,20,,53948,0,0
2017 - 2018,011 Anderson County,II,21,,54672,0,0
2017 - 2018,011 Anderson County,II,22,,55396,0,0
2017 - 2018,011 Anderson County,II,23,,56120,0,0
2017 - 2018,011 Anderson County,II,24,,56842,0,0
2017 - 2018,011 Anderson County,II,25,,57566,0,0
2017 - 2018,011 Anderson County,II,26,,58290,0,0
2017 - 2018,011 Anderson County,II,27,,59014,0,0
2017 - 2018,011 Anderson County,II,28,,59737,0,0
2017 - 2018,011 Anderson County,II,29,,60461,0,0
2017 - 2018,011 Anderson County,II,30,,61185,0,0
2017 - 2018,011 Anderson County,II,31,,61185,0,0
2017 - 2018,011 Anderson County,II,32,,61909,0,0
2017 - 2018,011 Anderson County,II,33,,61909,0,0
2017 - 2018,011 Anderson County,II,34,,61909,0,0
2017 - 2018,011 Anderson County,II,35,,61909,0,0
2017 - 2018,011 Anderson County,II,36,,61909,0,0
2017 - 2018,011 Anderson County,II,37,,61909,0,0
2017 - 2018,011 Anderson County,II,38,,61909,0,0
2017 - 2018,011 Anderson County,II,39,,61909,0,0
2017 - 2018,011 Anderson County,II,40,,61909,0,0
2017 - 2018,011 Anderson County,III,0,,35831,0,0
2017 - 2018,011 Anderson County,III,1,,36448,0,0
2017 - 2018,011 Anderson County,III,2,,37065,0,0
2017 - 2018,011 Anderson County,III,3,,37681,0,0
2017 - 2018,011 Anderson County,III,4,,38297,0,0
2017 - 2018,011 Anderson County,III,5,,38914,0,0
2017 - 2018,011 Anderson County,III,6,,39530,0,0
2017 - 2018,011 Anderson County,III,7,,40147,0,0
2017 - 2018,011 Anderson County,III,8,,40762,0,0
2017 - 2018,011 Anderson County,III,9,,41379,0,0
2017 - 2018,011 Anderson County,III,10,,41996,0,0
2017 - 2018,011 Anderson County,III,11,,42612,0,0
2017 - 2018,011 Anderson County,III,12,,43228,0,0
2017 - 2018,011 Anderson County,III,13,,43845,0,0
2017 - 2018,011 Anderson County,III,14,,44461,0,0
2017 - 2018,011 Anderson County,III,15,,45078,0,0
2017 - 2018,011 Anderson County,III,16,,45694,0,0
2017 - 2018,011 Anderson County,III,17,,46310,0,0
2017 - 2018,011 Anderson County,III,18,,46927,0,0
2017 - 2018,011 Anderson County,III,19,,47544,0,0
2017 - 2018,011 Anderson County,III,20,,48159,0,0
2017 - 2018,011 Anderson County,III,21,,48776,0,0
2017 - 2018,011 Anderson County,III,22,,49393,0,0
2017 - 2018,011 Anderson County,III,23,,50009,0,0
2017 - 2018,011 Anderson County,III,24,,50625,0,0
2017 - 2018,011 Anderson County,III,25,,51242,0,0
2017 - 2018,011 Anderson County,III,26,,51858,0,0
2017 - 2018,011 Anderson County,III,27,,52475,0,0
2017 - 2018,011 Anderson County,III,28,,53090,0,0
2017 - 2018,011 Anderson County,III,29,,53707,0,0
2017 - 2018,011 Anderson County,III,30,,54324,0,0
2017 - 2018,011 Anderson County,III,31,,54324,0,0
2017 - 2018,011 Anderson County,III,32,,54940,0,0
2017 - 2018,011 Anderson County,III,33,,54940,0,0
2017 - 2018,011 Anderson County,III,34,,54940,0,0
2017 - 2018,011 Anderson County,III,35,,54940,0,0
2017 - 2018,011 Anderson County,III,36,,54940,0,0
2017 - 2018,011 Anderson County,III,37,,54940,0,0
2017 - 2018,011 Anderson County,III,38,,54940,0,0
2017 - 2018,011 Anderson County,III,39,,54940,0,0
2017 - 2018,011 Anderson County,III,40,,54940,0,0
2017 - 2018,011 Anderson County,IV,0,,35831,0,0
2017 - 2018,011 Anderson County,IV,1,,35831,0,0
2017 - 2018,011 Anderson County,IV,2,,35831,0,0
2017 - 2018,011 Anderson County,IV,3,,35831,0,0
2017 - 2018,011 Anderson County,IV,4,,35831,0,0
2017 - 2018,011 Anderson County,IV,5,,35831,0,0
2017 - 2018,011 Anderson County,IV,6,,35831,0,0
2017 - 2018,011 Anderson County,IV,7,,35831,0,0
2017 - 2018,011 Anderson County,IV,8,,35831,0,0
2017 - 2018,011 Anderson County,IV,9,,35831,0,0
2017 - 2018,011 Anderson County,IV,10,,35831,0,0
2017 - 2018,011 Anderson County,IV,11,,35831,0,0
2017 - 2018,011 Anderson County,IV,12,,35831,0,0
2017 - 2018,011 Anderson County,IV,13,,35831,0,0
2017 - 2018,011 Anderson County,IV,14,,35831,0,0
2017 - 2018,011 Anderson County,IV,15,,35831,0,0
2017 - 2018,011 Anderson County,IV,16,,35831,0,0
2017 - 2018,011 Anderson County,IV,17,,35831,0,0
2017 - 2018,011 Anderson County,IV,18,,35831,0,0
2017 - 2018,011 Anderson County,IV,19,,35831,0,0
2017 - 2018,011 Anderson County,IV,20,,35831,0,0
2017 - 2018,011 Anderson County,IV,21,,35831,0,0
2017 - 2018,011 Anderson County,IV,22,,35831,0,0
2017 - 2018,011 Anderson County,IV,23,,35831,0,0
2017 - 2018,011 Anderson County,IV,24,,35831,0,0
2017 - 2018,011 Anderson County,IV,25,,35831,0,0
2017 - 2018,011 Anderson County,IV,26,,35831,0,0
2017 - 2018,011 Anderson County,IV,27,,35831,0,0
2017 - 2018,011 Anderson County,IV,28,,35831,0,0
2017 - 2018,011 Anderson County,IV,29,,35831,0,0
2017 - 2018,011 Anderson County,IV,30,,35831,0,0
2017 - 2018,011 Anderson County,IV,31,,35831,0,0
2017 - 2018,011 Anderson County,IV,32,,35831,0,0
2017 - 2018,011 Anderson County,IV,33,,35831,0,0
2017 - 2018,011 Anderson County,IV,34,,35831,0,0
2017 - 2018,011 Anderson County,IV,35,,35831,0,0
2017 - 2018,011 Anderson County,IV,36,,35831,0,0
2017 - 2018,011 Anderson County,IV,37,,35831,0,0
2017 - 2018,011 Anderson County,IV,38,,35831,0,0
2017 - 2018,011 Anderson County,IV,39,,35831,0,0
2017 - 2018,011 Anderson County,IV,40,,35831,0,0
2017 - 2018,011 Anderson County,V,0,,27432,0,0
2017 - 2018,011 Anderson County,V,1,,27432,0,0
2017 - 2018,011 Anderson County,V,2,,27432,0,0
2017 - 2018,011 Anderson County,V,3,,27432,0,0
2017 - 2018,011 Anderson County,V,4,,27432,0,0
2017 - 2018,011 Anderson County,V,5,,27432,0,0
2017 - 2018,011 Anderson County,V,6,,27432,0,0
2017 - 2018,011 Anderson County,V,7,,27432,0,0
2017 - 2018,011 Anderson County,V,8,,27432,0,0
2017 - 2018,011 Anderson County,V,9,,27432,0,0
2017 - 2018,011 Anderson County,V,10,,27432,0,0
2017 - 2018,011 Anderson County,V,11,,27432,0,0
2017 - 2018,011 Anderson County,V,12,,27432,0,0
2017 - 2018,011 Anderson County,V,13,,27432,0,0
2017 - 2018,011 Anderson County,V,14,,27432,0,0
2017 - 2018,011 Anderson County,V,15,,27432,0,0
2017 - 2018,011 Anderson County,V,16,,27432,0,0
2017 - 2018,011 Anderson County,V,17,,27432,0,0
2017 - 2018,011 Anderson County,V,18,,27432,0,0
2017 - 2018,011 Anderson County,V,19,,27432,0,0
2017 - 2018,011 Anderson County,V,20,,27432,0,0
2017 - 2018,011 Anderson County,V,21,,27432,0,0
2017 - 2018,011 Anderson County,V,22,,27432,0,0
2017 - 2018,011 Anderson County,V,23,,27432,0,0
2017 - 2018,011 Anderson County,V,24,,27432,0,0
2017 - 2018,011 Anderson County,V,25,,27432,0,0
2017 - 2018,011 Anderson County,V,26,,27432,0,0
2017 - 2018,011 Anderson County,V,27,,27432,0,0
2017 - 2018,011 Anderson County,V,28,,27432,0,0
2017 - 2018,011 Anderson County,V,29,,27432,0,0
2017 - 2018,011 Anderson County,V,30,,27432,0,0
2017 - 2018,011 Anderson County,V,31,,27432,0,0
2017 - 2018,011 Anderson County,V,32,,27432,0,0
2017 - 2018,011 Anderson County,V,33,,27432,0,0
2017 - 2018,011 Anderson County,V,34,,27432,0,0
2017 - 2018,011 Anderson County,V,35,,27432,0,0
2017 - 2018,011 Anderson County,V,36,,27432,0,0
2017 - 2018,011 Anderson County,V,37,,27432,0,0
2017 - 2018,011 Anderson County,V,38,,27432,0,0
2017 - 2018,011 Anderson County,V,39,,27432,0,0
2017 - 2018,011 Anderson County,V,40,,27432,0,0
2017 - 2018,012 Ashland Independent,I,0,,45031,0,0
2017 - 2018,012 Ashland Independent,I,1,,45393,0,0
2017 - 2018,012 Ashland Independent,I,2,,45741,0,0
2017 - 2018,012 Ashland Independent,I,3,,46159,0,0
2017 - 2018,012 Ashland Independent,I,4,,47081,0,0
2017 - 2018,012 Ashland Independent,I,5,,48271,0,0
2017 - 2018,012 Ashland Independent,I,6,,49421,0,0
2017 - 2018,012 Ashland Independent,I,7,,49996,0,0
2017 - 2018,012 Ashland Independent,I,8,,50380,0,0
2017 - 2018,012 Ashland Independent,I,9,,50962,0,0
2017 - 2018,012 Ashland Independent,I,10,,53575,0,0
2017 - 2018,012 Ashland Independent,I,11,,54710,0,0
2017 - 2018,012 Ashland Independent,I,12,,55864,0,0
2017 - 2018,012 Ashland Independent,I,13,,56454,0,0
2017 - 2018,012 Ashland Independent,I,14,,56852,0,0
2017 - 2018,012 Ashland Independent,I,15,,57244,0,0
2017 - 2018,012 Ashland Independent,I,16,,57635,0,0
2017 - 2018,012 Ashland Independent,I,17,,58358,0,0
2017 - 2018,012 Ashland Independent,I,18,,58748,0,0
2017 - 2018,012 Ashland Independent,I,19,,59144,0,0
2017 - 2018,012 Ashland Independent,I,20,,59535,0,0
2017 - 2018,012 Ashland Independent,I,21,,60651,0,0
2017 - 2018,012 Ashland Independent,I,22,,61371,0,0
2017 - 2018,012 Ashland Independent,I,23,,61750,0,0
2017 - 2018,012 Ashland Independent,I,24,,62139,0,0
2017 - 2018,012 Ashland Independent,I,25,,62517,0,0
2017 - 2018,012 Ashland Independent,I,26,,62896,0,0
2017 - 2018,012 Ashland Independent,I,27,,63649,0,0
2017 - 2018,012 Ashland Independent,I,28,,65854,0,0
2017 - 2018,012 Ashland Independent,I,29,,65854,0,0
2017 - 2018,012 Ashland Independent,I,30,,65854,0,0
2017 - 2018,012 Ashland Independent,I,31,,65854,0,0
2017 - 2018,012 Ashland Independent,I,32,,65854,0,0
2017 - 2018,012 Ashland Independent,I,33,,65854,0,0
2017 - 2018,012 Ashland Independent,I,34,,65854,0,0
2017 - 2018,012 Ashland Independent,I,35,,65854,0,0
2017 - 2018,012 Ashland Independent,I,36,,65854,0,0
2017 - 2018,012 Ashland Independent,I,37,,65854,0,0
2017 - 2018,012 Ashland Independent,I,38,,65854,0,0
2017 - 2018,012 Ashland Independent,I,39,,65854,0,0
2017 - 2018,012 Ashland Independent,I,40,,65854,0,0
2017 - 2018,012 Ashland Independent,II,0,,40436,0,0
2017 - 2018,012 Ashland Independent,II,1,,40791,0,0
2017 - 2018,012 Ashland Independent,II,2,,41170,0,0
2017 - 2018,012 Ashland Independent,II,3,,41687,0,0
2017 - 2018,012 Ashland Independent,II,4,,42716,0,0
2017 - 2018,012 Ashland Independent,II,5,,44005,0,0
2017 - 2018,012 Ashland Independent,II,6,,45033,0,0
2017 - 2018,012 Ashland Independent,II,7,,45412,0,0
2017 - 2018,012 Ashland Independent,II,8,,45793,0,0
2017 - 2018,012 Ashland Independent,II,9,,46434,0,0
2017 - 2018,012 Ashland Independent,II,10,,49079,0,0
2017 - 2018,012 Ashland Independent,II,11,,50255,0,0
2017 - 2018,012 Ashland Independent,II,12,,51103,0,0
2017 - 2018,012 Ashland Independent,II,13,,51723,0,0
2017 - 2018,012 Ashland Independent,II,14,,52119,0,0
2017 - 2018,012 Ashland Independent,II,15,,52515,0,0
2017 - 2018,012 Ashland Independent,II,16,,52906,0,0
2017 - 2018,012 Ashland Independent,II,17,,53629,0,0
2017 - 2018,012 Ashland Independent,II,18,,54021,0,0
2017 - 2018,012 Ashland Independent,II,19,,54412,0,0
2017 - 2018,012 Ashland Independent,II,20,,54807,0,0
2017 - 2018,012 Ashland Independent,II,21,,55843,0,0
2017 - 2018,012 Ashland Independent,II,22,,56459,0,0
2017 - 2018,012 Ashland Independent,II,23,,56839,0,0
2017 - 2018,012 Ashland Independent,II,24,,57227,0,0
